SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
2.34,-0.335227,-0.372376,9.912123,-0.025516,-0.028242,0.112018,0.999723,-0.017288,0.01569,-0.002829
2.35,-0.340619,-0.378663,9.979254,-0.029026,-0.032049,0.179462,0.999724,-0.017295,0.015667,-0.002794
2.36,-0.335638,-0.372266,9.936527,-0.025291,-0.027339,0.136404,0.999724,-0.017292,0.015662,-0.002766
2.37,-0.317092,-0.37832,9.94874,-0.006931,-0.033313,0.148234,0.999724,-0.017284,0.015642,-0.002765
2.38,-0.341764,-0.378254,9.875496,-0.033789,-0.035974,0.075834,0.999725,-0.017269,0.015639,-0.002745
2.39,-0.348037,-0.371835,9.942629,-0.037469,-0.0276,0.142869,0.999725,-0.01725,0.015653,-0.002765
2.4,-0.329665,-0.378371,9.881591,-0.020965,-0.036278,0.08155,0.999725,-0.017246,0.015661,-0.002774
2.41,-0.317238,-0.377926,9.979277,-0.006557,-0.033959,0.178721,0.999726,-0.017198,0.015628,-0.002785
2.42,-0.335956,-0.39672,9.881583,-0.027304,-0.055476,0.082368,0.999726,-0.017198,0.015655,-0.002794
2.43,-0.342244,-0.402771,9.905921,-0.033492,-0.061076,0.10708,0.999726,-0.017185,0.015642,-0.002755
2.44,-0.348092,-0.378255,9.94873,-0.037148,-0.035378,0.149182,0.999726,-0.01717,0.015662,-0.002756
2.45,-0.317675,-0.353304,9.936446,-0.007451,-0.012116,0.135101,0.999727,-0.017129,0.015654,-0.002791
2.46,-0.323495,-0.366345,9.918208,-0.013787,-0.024888,0.117514,0.999727,-0.017144,0.015654,-0.002766
2.47,-0.329476,-0.372963,9.960839,-0.019086,-0.029305,0.160514,0.999727,-0.017173,0.015633,-0.002743
2.48,-0.329474,-0.39691,9.948727,-0.019725,-0.053346,0.149241,0.999726,-0.017193,0.015622,-0.002741
2.49,-0.341774,-0.372425,9.912018,-0.032409,-0.031021,0.11211,0.999727,-0.017167,0.015639,-0.002727
2.5,-0.33556,-0.384324,9.936536,-0.026059,-0.042403,0.136814,0.999727,-0.017149,0.015626,-0.002729
2.51,-0.335361,-0.396432,9.973143,-0.024776,-0.05277,0.173794,0.999727,-0.017158,0.015623,-0.00275
2.52,-0.347711,-0.408792,9.936536,-0.038855,-0.066773,0.138031,0.999727,-0.017145,0.015605,-0.002784
2.53,-0.316652,-0.371819,9.918232,-0.009024,-0.031109,0.117509,0.999728,-0.017126,0.01557,-0.002779
2.54,-0.311325,-0.378987,9.924293,-0.003041,-0.036155,0.123652,0.999727,-0.017184,0.015575,-0.002785
2.55,-0.329647,-0.367393,9.954742,-0.020491,-0.02411,0.154235,0.999727,-0.01718,0.015573,-0.002822
2.56,-0.335734,-0.372227,9.936525,-0.027003,-0.029698,0.136393,0.999727,-0.017172,0.015577,-0.00281
2.57,-0.329979,-0.378117,9.942625,-0.020246,-0.035917,0.14251,0.999727,-0.017154,0.015606,-0.002772
2.58,-0.353938,-0.36623,9.973146,-0.04365,-0.02253,0.173334,0.999727,-0.017158,0.0156,-0.00277
2.59,-0.33533,-0.360131,9.912121,-0.027655,-0.018846,0.111584,0.999728,-0.017152,0.015573,-0.002762
2.6,-0.341312,-0.372014,9.918241,-0.034693,-0.031261,0.118285,0.999729,-0.017124,0.015525,-0.00278
2.61,-0.34704,-0.383753,9.899907,-0.040281,-0.043839,0.100552,0.999729,-0.017106,0.015535,-0.002762
2.62,-0.311449,-0.360252,9.930409,-0.003191,-0.018891,0.129116,0.999729,-0.017122,0.015552,-0.002743
2.63,-0.347955,-0.372643,9.954748,-0.040128,-0.030174,0.154982,0.999729,-0.017129,0.01552,-0.002732
2.64,-0.323636,-0.378314,9.936523,-0.015634,-0.03695,0.136219,0.999729,-0.017119,0.015536,-0.002767
2.65,-0.342011,-0.37797,9.91203,-0.035405,-0.037946,0.112305,0.99973,-0.017096,0.015519,-0.002739
2.66,-0.317446,-0.378443,9.924313,-0.010099,-0.0378,0.123834,0.99973,-0.017101,0.015525,-0.002694
2.67,-0.329896,-0.409108,9.960835,-0.021277,-0.066878,0.161756,0.999729,-0.017111,0.015537,-0.002664
2.68,-0.335879,-0.390529,9.954832,-0.02689,-0.048806,0.155306,0.999729,-0.017104,0.015555,-0.002615
2.69,-0.348305,-0.378402,9.863178,-0.042203,-0.039071,0.063723,0.999729,-0.017124,0.015558,-0.002581
2.7,-0.322927,-0.384485,9.918233,-0.016842,-0.04367,0.118136,0.99973,-0.017122,0.015502,-0.002595
2.71,-0.340468,-0.40258,9.936543,-0.034174,-0.061694,0.137584,0.999731,-0.017099,0.015475,-0.002627
2.72,-0.347962,-0.372301,9.960936,-0.04026,-0.030303,0.161148,0.999731,-0.0171,0.015482,-0.0026
2.73,-0.35414,-0.390537,9.942537,-0.047319,-0.049322,0.143582,0.999731,-0.017092,0.015478,-0.002646
2.74,-0.347677,-0.372187,9.967054,-0.040601,-0.030439,0.167242,0.999731,-0.017081,0.015456,-0.002655
2.75,-0.310602,-0.347853,9.967045,-0.004056,-0.005759,0.165259,0.999731,-0.017098,0.015428,-0.002678
2.76,-0.323418,-0.37245,9.906003,-0.018783,-0.032032,0.10552,0.999731,-0.017114,0.015422,-0.002669
2.77,-0.335682,-0.378763,9.92422,-0.030178,-0.037844,0.124311,0.999731,-0.017112,0.015431,-0.002693
2.78,-0.317604,-0.378248,9.881591,-0.012834,-0.039337,0.081153,0.999731,-0.017097,0.015454,-0.002653
2.79,-0.317659,-0.341293,9.960856,-0.011037,-0.000138,0.159069,0.999731,-0.017077,0.015435,-0.002669
2.8,-0.341543,-0.366056,9.960952,-0.035588,-0.024925,0.160744,0.999732,-0.017064,0.01541,-0.002673
2.81,-0.335008,-0.378234,9.954837,-0.029662,-0.036839,0.154852,0.999732,-0.017076,0.015391,-0.002691
2.82,-0.335431,-0.384037,9.893827,-0.032572,-0.046222,0.094109,0.999733,-0.017029,0.015365,-0.002717
2.83,-0.34757,-0.383763,9.930407,-0.042849,-0.043512,0.131021,0.999733,-0.017051,0.015381,-0.002717
2.84,-0.329454,-0.384173,9.979266,-0.023777,-0.043577,0.17928,0.999733,-0.017019,0.015368,-0.002695
2.85,-0.347463,-0.390157,9.930417,-0.043611,-0.050098,0.131242,0.999733,-0.017041,0.015354,-0.002689
2.86,-0.341168,-0.396386,9.893834,-0.040207,-0.058778,0.094704,0.999735,-0.017009,0.015291,-0.002693
2.87,-0.322065,-0.37185,9.930418,-0.019743,-0.032144,0.129837,0.999735,-0.017033,0.015273,-0.00265
2.88,-0.335777,-0.354139,9.948723,-0.032334,-0.013486,0.147936,0.999734,-0.017049,0.015282,-0.00263
2.89,-0.317179,-0.378693,9.966962,-0.014569,-0.037926,0.166426,0.999735,-0.017041,0.015243,-0.002596
2.9,-0.335181,-0.384779,9.942634,-0.034456,-0.043784,0.142878,0.999736,-0.01707,0.015192,-0.002587
2.91,-0.322452,-0.354205,9.875504,-0.023333,-0.016917,0.074385,0.999736,-0.017035,0.015185,-0.002582
2.92,-0.329422,-0.390577,9.91822,-0.029592,-0.051493,0.118508,0.999737,-0.017033,0.015168,-0.002556
2.93,-0.347577,-0.378162,9.948742,-0.046671,-0.038602,0.14912,0.999737,-0.017011,0.015165,-0.002543
2.94,-0.341978,-0.354022,9.948724,-0.04034,-0.014153,0.148114,0.999737,-0.017016,0.015184,-0.002492
2.95,-0.341932,-0.365909,9.924244,-0.042006,-0.028019,0.124057,0.999738,-0.016978,0.01516,-0.002498
2.96,-0.365784,-0.3966,9.899923,-0.067758,-0.059295,0.101518,0.999739,-0.016969,0.015118,-0.002476
2.97,-0.328809,-0.390311,9.936526,-0.028975,-0.052192,0.136757,0.999739,-0.016959,0.015126,-0.002461
2.98,-0.323677,-0.371905,9.936533,-0.023239,-0.034883,0.135981,0.999739,-0.01692,0.015148,-0.002499
2.99,-0.360239,-0.401812,9.875508,-0.062714,-0.066903,0.077129,0.99974,-0.016897,0.015123,-0.002488
3,-0.329573,-0.329541,9.918215,-0.030165,0.006738,0.116424,0.99974,-0.016895,0.015122,-0.002476
3.01,-0.347937,-0.37204,9.979253,-0.046737,-0.033999,0.179391,0.99974,-0.01688,0.015127,-0.002468
3.02,-0.336042,-0.366326,9.918197,-0.035631,-0.029841,0.117851,0.999739,-0.016894,0.015164,-0.002485
3.03,-0.348519,-0.384404,9.912035,-0.049147,-0.049305,0.112675,0.99974,-0.016856,0.015151,-0.002507
3.04,-0.32368,-0.366046,9.857177,-0.025138,-0.032994,0.056506,0.99974,-0.016842,0.015172,-0.002508
3.05,-0.336411,-0.377788,9.918122,-0.035518,-0.043415,0.118169,0.99974,-0.01681,0.015198,-0.00252
3.06,-0.323225,-0.366102,9.942639,-0.022525,-0.030917,0.141865,0.99974,-0.016802,0.015174,-0.002532
3.07,-0.335233,-0.365854,9.899908,-0.035489,-0.032359,0.099532,0.999741,-0.016788,0.015176,-0.002521
3.08,-0.347675,-0.372131,9.942642,-0.047321,-0.037444,0.142806,0.999741,-0.016772,0.015156,-0.002555
3.09,-0.329502,-0.360179,9.89988,-0.029248,-0.025732,0.099144,0.99974,-0.016811,0.015188,-0.002574
3.1,-0.342232,-0.384779,9.936498,-0.039939,-0.04854,0.136947,0.999739,-0.01684,0.015233,-0.002549
3.11,-0.324461,-0.372547,9.850988,-0.02479,-0.040514,0.050566,0.999739,-0.016809,0.015246,-0.002538
3.12,-0.335816,-0.378515,9.948723,-0.032893,-0.042441,0.148751,0.999739,-0.016822,0.015259,-0.002522
3.13,-0.323595,-0.360409,9.985261,-0.020086,-0.02318,0.184268,0.999739,-0.016827,0.015243,-0.002533
3.14,-0.32321,-0.372375,9.93653,-0.021874,-0.036543,0.135978,0.999739,-0.016837,0.015216,-0.002502
3.15,-0.347063,-0.366724,9.924317,-0.046825,-0.030181,0.124309,0.999739,-0.016872,0.015183,-0.002551
3.16,-0.341781,-0.35441,9.95482,-0.040199,-0.015921,0.154208,0.999738,-0.016916,0.015183,-0.002549
3.17,-0.317262,-0.379293,9.966949,-0.01577,-0.040824,0.166424,0.999738,-0.016921,0.015173,-0.002564
3.18,-0.360631,-0.366116,9.979233,-0.056947,-0.027209,0.179569,0.999738,-0.016915,0.015226,-0.002526
3.19,-0.355239,-0.37789,9.930331,-0.053048,-0.041511,0.13095,0.999738,-0.016885,0.015247,-0.002517
3.2,-0.34782,-0.384478,9.912114,-0.046615,-0.048477,0.112749,0.999738,-0.016883,0.015241,-0.00255
3.21,-0.341679,-0.39642,9.94264,-0.039562,-0.060238,0.143456,0.999739,-0.016856,0.01524,-0.002542
3.22,-0.305081,-0.366317,9.942626,-0.003043,-0.029689,0.141316,0.999738,-0.01687,0.015233,-0.002531
3.23,-0.323178,-0.372643,9.912016,-0.022319,-0.036836,0.111501,0.999738,-0.016878,0.015222,-0.002522
3.24,-0.323041,-0.378646,9.906012,-0.023574,-0.04232,0.105702,0.999739,-0.016904,0.01518,-0.002537
3.25,-0.352952,-0.40323,9.899912,-0.053887,-0.067301,0.101343,0.999739,-0.0169,0.015162,-0.00254
3.26,-0.324101,-0.390398,9.918202,-0.022351,-0.054585,0.11831,0.999738,-0.01688,0.015226,-0.002547
3.27,-0.349302,-0.365762,9.918114,-0.0475,-0.029709,0.118156,0.999738,-0.016877,0.015245,-0.00255
3.28,-0.341914,-0.384509,9.967037,-0.038487,-0.046744,0.167439,0.999738,-0.016879,0.015258,-0.00254
3.29,-0.329443,-0.396909,9.954746,-0.027832,-0.058995,0.1552,0.999738,-0.016903,0.015215,-0.002467
3.3,-0.323199,-0.359611,9.91824,-0.022913,-0.024583,0.117274,0.99974,-0.016856,0.015188,-0.002467
3.31,-0.35926,-0.394949,9.96098,-0.058345,-0.060145,0.162239,0.999741,-0.016777,0.015163,-0.002467
3.32,-0.33563,-0.378112,9.948744,-0.034884,-0.04389,0.148737,0.999742,-0.01675,0.015158,-0.002466
3.33,-0.329407,-0.389619,9.918233,-0.029814,-0.057364,0.118449,0.999742,-0.01671,0.015152,-0.002496
3.34,-0.359638,-0.402556,9.912138,-0.061563,-0.070619,0.113696,0.999744,-0.016687,0.015106,-0.002471
3.35,-0.359197,-0.3957,9.906026,-0.060639,-0.065275,0.107344,0.999744,-0.016636,0.015112,-0.00246
3.36,-0.366288,-0.396718,9.863279,-0.068792,-0.067066,0.064893,0.999744,-0.016638,0.015123,-0.002473
3.37,-0.335628,-0.415437,9.942524,-0.036629,-0.082043,0.143765,0.999744,-0.016682,0.0151,-0.002479
3.38,-0.329308,-0.390616,9.899912,-0.032023,-0.059031,0.100172,0.999744,-0.016686,0.015073,-0.002478
3.39,-0.335228,-0.384189,9.893808,-0.037448,-0.053683,0.094034,0.999744,-0.016656,0.015087,-0.002488
3.4,-0.341326,-0.39069,9.92433,-0.044121,-0.058509,0.124923,0.999745,-0.016668,0.015041,-0.002464
3.41,-0.346861,-0.396904,9.930427,-0.049525,-0.064507,0.131387,0.999745,-0.016671,0.015025,-0.002435
3.42,-0.359831,-0.359826,9.918233,-0.063271,-0.028517,0.118349,0.999746,-0.016648,0.014999,-0.002396
3.43,-0.323105,-0.39013,9.924314,-0.025916,-0.05851,0.12434,0.999746,-0.016651,0.015011,-0.002387
3.44,-0.323232,-0.359534,9.98538,-0.024869,-0.027515,0.184322,0.999747,-0.016597,0.014988,-0.002396
3.45,-0.340863,-0.377306,9.936542,-0.04511,-0.046311,0.136646,0.999748,-0.016596,0.014944,-0.002372
3.46,-0.335175,-0.390851,9.912118,-0.041264,-0.059856,0.112528,0.999748,-0.016623,0.014894,-0.002365
3.47,-0.352817,-0.366167,9.887723,-0.059643,-0.037589,0.087851,0.999749,-0.016575,0.014873,-0.002367
3.48,-0.359795,-0.396901,9.857182,-0.068323,-0.068142,0.05857,0.999749,-0.016598,0.014844,-0.002321
3.49,-0.328519,-0.378398,9.942563,-0.035563,-0.048287,0.142315,0.999751,-0.016563,0.014796,-0.002308
3.5,-0.353682,-0.396263,9.954864,-0.06085,-0.06649,0.155929,0.999752,-0.016522,0.014766,-0.00228
3.51,-0.341101,-0.383372,9.918228,-0.049296,-0.055197,0.118531,0.999752,-0.016497,0.014756,-0.002296
3.52,-0.354192,-0.3844,9.930418,-0.061278,-0.055731,0.131133,0.999752,-0.016489,0.014778,-0.002299
3.53,-0.336149,-0.396547,9.954736,-0.042486,-0.066929,0.155298,0.999752,-0.016494,0.01479,-0.002344
3.54,-0.329673,-0.372223,9.973145,-0.035114,-0.042239,0.172694,0.999752,-0.01649,0.014801,-0.002343
3.55,-0.293029,-0.366269,9.851072,-0.002495,-0.039866,0.049465,0.999752,-0.016511,0.01479,-0.002318
3.56,-0.329699,-0.372081,9.930425,-0.036308,-0.043605,0.130012,0.999752,-0.016492,0.014805,-0.002348
3.57,-0.329478,-0.384054,9.979264,-0.035936,-0.053885,0.179188,0.999752,-0.016489,0.014767,-0.002324
3.58,-0.323315,-0.384324,9.960951,-0.03038,-0.055197,0.160718,0.999753,-0.016474,0.014753,-0.002328
3.59,-0.31683,-0.383802,9.930442,-0.025369,-0.056429,0.130025,0.999754,-0.016445,0.014729,-0.002325
3.6,-0.323541,-0.371627,9.918237,-0.031896,-0.046245,0.117622,0.999754,-0.016381,0.014738,-0.002328
3.61,-0.341832,-0.377361,9.89379,-0.051093,-0.05104,0.093933,0.999754,-0.016414,0.014735,-0.00233
3.62,-0.366005,-0.37818,9.906023,-0.075397,-0.052201,0.106882,0.999755,-0.016396,0.014717,-0.002316
3.63,-0.359081,-0.396313,9.893824,-0.070587,-0.070513,0.095077,0.999755,-0.016398,0.014655,-0.002309
3.64,-0.329431,-0.384655,9.912109,-0.040119,-0.057894,0.112102,0.999755,-0.016418,0.014642,-0.002273
3.65,-0.323192,-0.390816,9.912018,-0.033717,-0.064403,0.11203,0.999755,-0.016413,0.014645,-0.002289
3.66,-0.323717,-0.378805,9.985329,-0.031252,-0.048633,0.1849,0.999754,-0.016457,0.014672,-0.002316
3.67,-0.330486,-0.373173,9.942518,-0.038159,-0.044648,0.142145,0.999754,-0.016463,0.014717,-0.002299
3.68,-0.353846,-0.366321,9.881593,-0.064097,-0.039217,0.081737,0.999753,-0.016479,0.014705,-0.002346
3.69,-0.323051,-0.372893,9.942621,-0.031761,-0.04308,0.142023,0.999753,-0.016514,0.014694,-0.00233
3.7,-0.311224,-0.354184,9.948726,-0.019613,-0.023888,0.147157,0.999753,-0.016538,0.014692,-0.002338
3.71,-0.304673,-0.391508,9.924214,-0.015059,-0.060593,0.123722,0.999752,-0.016594,0.014655,-0.002356
3.72,-0.329419,-0.379052,9.887677,-0.040833,-0.04769,0.087535,0.999751,-0.016664,0.014642,-0.002368
3.73,-0.328946,-0.37379,9.899814,-0.040809,-0.042127,0.099466,0.999751,-0.016683,0.01461,-0.002387
3.74,-0.323118,-0.359651,9.936552,-0.034518,-0.0282,0.13552,0.999752,-0.016643,0.014576,-0.0024
3.75,-0.359205,-0.371314,9.887709,-0.072339,-0.041111,0.08816,0.999753,-0.016634,0.014557,-0.002423
3.76,-0.32347,-0.396984,9.954824,-0.034522,-0.06373,0.155036,0.999752,-0.016666,0.014559,-0.002399
3.77,-0.317279,-0.360682,9.924224,-0.029267,-0.028631,0.123072,0.999752,-0.016673,0.014551,-0.002375
3.78,-0.329654,-0.366044,9.967045,-0.040043,-0.032878,0.166389,0.999752,-0.016662,0.014561,-0.002358
3.79,-0.32989,-0.371957,9.960841,-0.040148,-0.038918,0.160397,0.999752,-0.016661,0.014577,-0.002382
3.8,-0.335683,-0.366156,9.918215,-0.047218,-0.034475,0.117787,0.999752,-0.016662,0.014579,-0.002339
3.81,-0.33563,-0.390228,9.887709,-0.04828,-0.060277,0.088108,0.999753,-0.016639,0.014575,-0.002291
3.82,-0.35992,-0.372264,9.960946,-0.070748,-0.039476,0.161379,0.999753,-0.01664,0.01456,-0.002301
3.83,-0.341428,-0.384244,9.936537,-0.053018,-0.053026,0.136853,0.999753,-0.016618,0.014556,-0.002301
3.84,-0.311012,-0.366204,9.893807,-0.024412,-0.036206,0.092683,0.999753,-0.016623,0.014534,-0.002326
3.85,-0.328544,-0.384556,9.887717,-0.043562,-0.054692,0.08771,0.999754,-0.016624,0.01448,-0.002292
3.86,-0.317593,-0.366429,9.948716,-0.029467,-0.033781,0.147738,0.999754,-0.016653,0.014505,-0.002269
3.87,-0.330162,-0.360416,9.960845,-0.041492,-0.027896,0.160017,0.999754,-0.016643,0.014517,-0.002196
3.88,-0.347624,-0.414687,9.881616,-0.06235,-0.085427,0.083169,0.999755,-0.016615,0.014493,-0.002167
3.89,-0.35347,-0.401928,9.918221,-0.066596,-0.071659,0.119484,0.999755,-0.016598,0.0145,-0.00216
3.9,-0.335483,-0.372954,9.985335,-0.047101,-0.03829,0.185056,0.999754,-0.016669,0.014483,-0.002134
3.91,-0.329322,-0.385913,9.960836,-0.041077,-0.052432,0.160838,0.999753,-0.01668,0.0145,-0.002179
3.92,-0.359936,-0.378144,9.942644,-0.072714,-0.045847,0.143282,0.999754,-0.01666,0.014487,-0.002164
3.93,-0.341318,-0.395812,9.912134,-0.055394,-0.065534,0.112845,0.999755,-0.016622,0.014472,-0.002158
3.94,-0.366258,-0.384428,9.954836,-0.078605,-0.052312,0.155852,0.999755,-0.01662,0.014481,-0.002144
3.95,-0.329593,-0.347537,9.96095,-0.041846,-0.016015,0.159671,0.999755,-0.0166,0.014476,-0.00212
3.96,-0.347619,-0.378065,9.94265,-0.061194,-0.047688,0.142916,0.999756,-0.016572,0.014452,-0.002094
3.97,-0.335335,-0.377546,9.942628,-0.047897,-0.047365,0.142527,0.999756,-0.016558,0.014478,-0.002116
3.98,-0.342065,-0.396849,9.973131,-0.053133,-0.064913,0.173843,0.999755,-0.016576,0.014511,-0.002144
3.99,-0.330249,-0.372667,9.912009,-0.042902,-0.042614,0.111636,0.999755,-0.01659,0.014523,-0.002096
4,-0.347568,-0.378308,9.869401,-0.062471,-0.049821,0.069752,0.999755,-0.016586,0.014495,-0.002133
4.01,-0.347185,-0.402282,9.912126,-0.060671,-0.073199,0.113216,0.999756,-0.016556,0.014496,-0.002145
4.02,-0.335471,-0.372377,9.893804,-0.049876,-0.04329,0.093583,0.999756,-0.01657,0.014478,-0.002144
4.03,-0.323028,-0.384372,9.97316,-0.035103,-0.053665,0.172897,0.999756,-0.016543,0.014475,-0.002143
4.04,-0.311278,-0.366127,9.92432,-0.024519,-0.036876,0.123162,0.999756,-0.016541,0.014481,-0.002158
4.05,-0.323632,-0.378169,9.954838,-0.035786,-0.048072,0.154407,0.999756,-0.016533,0.014491,-0.002172
4.06,-0.335295,-0.384741,9.918218,-0.049676,-0.054821,0.118376,0.999756,-0.016562,0.014456,-0.002157
4.07,-0.322522,-0.403206,9.954845,-0.036036,-0.072519,0.15521,0.999756,-0.016559,0.014441,-0.00217
4.08,-0.335809,-0.378728,9.948715,-0.04872,-0.047008,0.148665,0.999755,-0.016598,0.014458,-0.002175
4.09,-0.341784,-0.360514,9.948655,-0.055525,-0.029714,0.148164,0.999756,-0.016578,0.014434,-0.002216
4.1,-0.33554,-0.384153,9.918232,-0.050334,-0.055078,0.118371,0.999757,-0.016548,0.014424,-0.002243
4.11,-0.34142,-0.365746,9.863277,-0.05772,-0.037337,0.063033,0.999756,-0.016576,0.014421,-0.002256
4.12,-0.329365,-0.372341,9.887702,-0.045471,-0.043161,0.087304,0.999756,-0.016586,0.014404,-0.002259
4.13,-0.34133,-0.384447,9.912119,-0.056708,-0.05477,0.112442,0.999756,-0.016576,0.014401,-0.002268
4.14,-0.34749,-0.366141,9.875505,-0.064874,-0.037533,0.075427,0.999757,-0.016576,0.014365,-0.002301
4.15,-0.328418,-0.365958,9.906025,-0.045638,-0.036698,0.105361,0.999757,-0.016568,0.01433,-0.002302
4.16,-0.360693,-0.384587,9.881568,-0.076414,-0.055439,0.082487,0.999756,-0.016582,0.014394,-0.002297
4.17,-0.342574,-0.372337,9.863208,-0.060637,-0.044318,0.063204,0.999757,-0.016573,0.014353,-0.002298
4.18,-0.329644,-0.378033,9.918226,-0.045418,-0.049105,0.117987,0.999757,-0.016543,0.014364,-0.002267
4.19,-0.335885,-0.371437,9.948731,-0.050394,-0.041274,0.148427,0.999757,-0.016539,0.014379,-0.002247
4.2,-0.329353,-0.39656,9.960952,-0.044323,-0.066249,0.161276,0.999758,-0.016531,0.01436,-0.002194
4.21,-0.329187,-0.384172,9.973145,-0.043176,-0.053329,0.173045,0.999758,-0.016533,0.014373,-0.002216
4.22,-0.329431,-0.360011,9.973153,-0.04374,-0.029244,0.172259,0.999758,-0.016532,0.014363,-0.002177
4.23,-0.316882,-0.366063,9.936532,-0.032645,-0.036472,0.135513,0.999758,-0.016534,0.014348,-0.002215
4.24,-0.353947,-0.396152,9.930445,-0.069859,-0.068053,0.131479,0.999759,-0.016484,0.014348,-0.002216
4.25,-0.359923,-0.383402,9.887701,-0.077091,-0.056154,0.088529,0.999759,-0.016485,0.014344,-0.002188
4.26,-0.335413,-0.360171,9.893806,-0.052936,-0.032448,0.093158,0.999759,-0.016501,0.014321,-0.002141
4.27,-0.335201,-0.372179,9.930433,-0.051376,-0.044124,0.130138,0.999759,-0.016475,0.014327,-0.002189
4.28,-0.329385,-0.36605,9.863294,-0.047943,-0.040227,0.062693,0.99976,-0.016467,0.014312,-0.002189
4.29,-0.341044,-0.37783,9.979272,-0.057109,-0.048705,0.179275,0.99976,-0.016446,0.01428,-0.002139
4.3,-0.359842,-0.359852,9.924335,-0.077693,-0.032733,0.124329,0.999761,-0.016428,0.01426,-0.002186
4.31,-0.341038,-0.377731,9.912127,-0.059786,-0.051312,0.112183,0.999761,-0.016414,0.014239,-0.002238
4.32,-0.341513,-0.36605,9.936539,-0.059952,-0.038938,0.136198,0.999762,-0.016407,0.014217,-0.002242
4.33,-0.334962,-0.347214,9.94875,-0.053036,-0.020622,0.147591,0.999762,-0.016374,0.014208,-0.002266
4.34,-0.341979,-0.36566,9.954848,-0.059134,-0.039907,0.154487,0.999763,-0.016328,0.014232,-0.00223
4.35,-0.342049,-0.371242,9.954839,-0.059665,-0.044835,0.154663,0.999763,-0.016334,0.014226,-0.002245
4.36,-0.347707,-0.390604,9.918221,-0.066778,-0.065215,0.118871,0.999763,-0.016341,0.014212,-0.002206
4.37,-0.347702,-0.39049,9.875487,-0.067121,-0.066709,0.076179,0.999763,-0.016336,0.014238,-0.002238
4.38,-0.329224,-0.353848,9.942645,-0.047706,-0.028161,0.141543,0.999763,-0.016329,0.014208,-0.002225
4.39,-0.316572,-0.372118,9.8938,-0.036464,-0.047488,0.092987,0.999763,-0.016347,0.014199,-0.002189
4.4,-0.347825,-0.378467,9.948731,-0.066114,-0.051638,0.148961,0.999763,-0.016362,0.014197,-0.002123
4.41,-0.354008,-0.378198,9.893716,-0.073356,-0.054241,0.094161,0.999763,-0.016329,0.014214,-0.002132
4.42,-0.353987,-0.396527,9.979257,-0.070991,-0.069789,0.18022,0.999763,-0.016318,0.014219,-0.002126
4.43,-0.348126,-0.396613,9.936505,-0.065512,-0.070125,0.137359,0.999762,-0.016353,0.01425,-0.002175
4.44,-0.341503,-0.378228,9.936541,-0.05978,-0.052436,0.136594,0.999763,-0.016342,0.014228,-0.002217
4.45,-0.353303,-0.384335,9.881593,-0.073117,-0.0596,0.082236,0.999763,-0.016361,0.014223,-0.002231
4.46,-0.353928,-0.38436,9.979257,-0.070915,-0.056837,0.179825,0.999763,-0.016353,0.014223,-0.002263
4.47,-0.335545,-0.359456,9.960952,-0.052886,-0.033401,0.160199,0.999763,-0.016324,0.014226,-0.002311
4.48,-0.341801,-0.372188,9.893803,-0.060907,-0.048111,0.093708,0.999763,-0.016321,0.014234,-0.002318
4.49,-0.348086,-0.389746,9.948754,-0.065304,-0.065593,0.149351,0.999763,-0.01626,0.014251,-0.002353
4.5,-0.335605,-0.372149,9.918222,-0.053823,-0.04869,0.117921,0.999764,-0.016252,0.014249,-0.002355
4.51,-0.347408,-0.366,9.918221,-0.066255,-0.041897,0.118053,0.999764,-0.01627,0.014226,-0.002345
4.52,-0.347899,-0.360061,9.960939,-0.065049,-0.034605,0.160555,0.999763,-0.016274,0.014234,-0.00236
4.53,-0.3416,-0.378341,9.924329,-0.060613,-0.054097,0.124392,0.999764,-0.016275,0.014212,-0.002366
4.54,-0.341659,-0.347632,9.912124,-0.060839,-0.024347,0.111197,0.999764,-0.016258,0.014206,-0.002354
4.55,-0.329218,-0.378027,9.954834,-0.047298,-0.052703,0.154508,0.999764,-0.016275,0.014205,-0.002365
4.56,-0.341608,-0.36002,9.985361,-0.059051,-0.0338,0.184768,0.999764,-0.016276,0.014194,-0.00238
4.57,-0.341538,-0.366003,9.918216,-0.060498,-0.042025,0.117881,0.999764,-0.016273,0.014205,-0.002393
4.58,-0.341617,-0.371898,9.924338,-0.06085,-0.048665,0.124185,0.999764,-0.016241,0.014195,-0.002413
4.59,-0.365719,-0.390181,9.912104,-0.085658,-0.065621,0.113246,0.999764,-0.016281,0.014184,-0.002473
4.6,-0.329833,-0.372499,9.954819,-0.047382,-0.046362,0.154337,0.999763,-0.016309,0.014216,-0.002466
4.61,-0.335486,-0.366284,9.924256,-0.056016,-0.042018,0.123744,0.999764,-0.016288,0.014155,-0.002452
4.62,-0.341477,-0.384321,9.948749,-0.061518,-0.059315,0.14897,0.999765,-0.016278,0.01413,-0.002429
4.63,-0.34724,-0.365462,9.979265,-0.066104,-0.040153,0.179003,0.999765,-0.016251,0.014129,-0.002422
4.64,-0.34785,-0.384352,9.942635,-0.067749,-0.060165,0.14304,0.999765,-0.016242,0.014134,-0.002497
4.65,-0.323454,-0.371898,9.973147,-0.042029,-0.04691,0.172433,0.999765,-0.016238,0.014149,-0.002526
