SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Acc_X,Acc_Y,Acc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
11.55833333,-0.113528,0.667665,-2.866588,-1.877953,-0.934151,1.183995,10.112663,-4.772486,0.538428,0.721277,-0.091021,-0.61701,0.301286
11.56666667,0.308312,0.65256,-3.008735,-2.377704,-0.099434,1.800682,10.462388,-5.570029,0.233914,0.726787,-0.083031,-0.615749,0.292813
11.575,0.537428,0.504697,-2.872082,-3.193649,0.708081,2.31107,10.836972,-6.331849,-0.402402,0.73171,-0.074518,-0.61451,0.285352
11.58333333,0.343558,0.488443,-2.467392,-3.765003,0.782315,2.902011,11.564504,-6.490758,-0.767897,0.735959,-0.067614,-0.613342,0.278577
11.59166667,-0.160219,0.218127,-1.934531,-3.275274,0.856839,3.345969,11.904067,-6.547259,-0.206029,0.7387,-0.063308,-0.61338,0.272175
11.6,-0.731283,-0.224535,-1.397105,-2.54654,0.314891,3.331362,12.019004,-5.892061,0.423642,0.739519,-0.061641,-0.61525,0.266044
11.60833333,-1.212168,-0.43465,-1.042794,-2.709984,0.200706,3.067989,11.911923,-5.60323,0.089145,0.739256,-0.062132,-0.61818,0.259794
11.61666667,-1.537414,-0.356601,-0.952158,-2.223216,-0.235668,2.770797,11.763213,-4.979333,0.420696,0.738978,-0.063935,-0.621166,0.252937
11.625,-1.6926,-0.198672,-1.011669,-0.981496,-1.135905,2.513084,11.670861,-3.939129,1.566393,0.739085,-0.066215,-0.623806,0.24543
11.63333333,-1.663076,-0.024262,-1.202102,-0.272191,-2.000748,2.143934,11.56459,-2.895287,2.217266,0.739794,-0.068074,-0.625888,0.237351
11.64166667,-1.545204,0.335088,-1.577476,-0.05942,-2.723542,1.88892,11.5895,-1.990499,2.464035,0.741782,-0.068924,-0.626806,0.228306
11.65,-1.300988,0.688718,-2.034797,-0.030944,-2.783613,1.821278,11.560669,-1.715471,2.551328,0.745119,-0.068138,-0.626471,0.218376
11.65833333,-1.040977,0.899296,-2.332813,-0.15277,-2.200096,1.912154,11.488643,-2.066968,2.465404,0.749258,-0.065944,-0.625259,0.208123
11.66666667,-0.951711,0.930195,-2.342884,-0.543893,-1.533528,2.089864,11.554014,-2.523965,2.111097,0.753415,-0.063464,-0.623795,0.198038
11.675,-1.016026,0.899065,-2.17625,-1.211594,-0.890637,2.190629,11.645342,-2.93285,1.459097,0.757247,-0.06159,-0.62236,0.188288
11.68333333,-1.186086,0.815062,-1.945986,-1.585854,-0.400667,2.238024,11.678538,-3.216878,1.077762,0.760558,-0.060782,-0.621195,0.178813
11.69166667,-1.347677,0.707942,-1.722133,-1.742707,-0.105298,2.086975,11.535119,-3.291312,0.872144,0.763313,-0.060986,-0.62037,0.169631
11.7,-1.444036,0.634698,-1.578392,-1.887193,-0.06039,1.851902,11.377695,-3.114043,0.693104,0.765687,-0.061814,-0.619752,0.160655
11.70833333,-1.495764,0.640878,-1.521628,-1.784366,-0.345062,1.649593,11.264998,-2.665669,0.826154,0.767959,-0.062954,-0.61908,0.151707
11.71666667,-1.516366,0.691692,-1.607691,-1.626738,-0.778112,1.568621,11.276796,-2.108859,1.083623,0.770342,-0.06396,-0.618227,0.142403
11.725,-1.556424,0.775694,-1.730377,-1.462952,-1.275659,1.551107,11.344614,-1.501885,1.396226,0.772925,-0.064814,-0.6171,0.132567
11.73333333,-1.582751,0.950566,-1.939356,-1.275617,-1.853953,1.66483,11.52409,-0.837176,1.815201,0.775975,-0.065295,-0.615413,0.121927
11.74166667,-1.556208,1.167328,-2.270567,-1.246793,-2.328727,1.767599,11.689283,-0.203025,2.0986,0.779643,-0.064926,-0.61302,0.110214
11.75,-1.530354,1.43857,-2.635432,-1.200694,-2.692848,1.84076,11.771451,0.366684,2.40845,0.784037,-0.063637,-0.60973,0.097293
11.75833333,-1.507708,1.687387,-3.047918,-1.20309,-2.877152,2.112024,11.998962,0.780492,2.710897,0.789054,-0.061295,-0.605596,0.083001
11.76666667,-1.486892,1.919959,-3.429054,-1.293583,-2.858029,2.403345,12.224936,1.065244,2.915758,0.794571,-0.057968,-0.600625,0.067432
11.775,-1.450054,2.125067,-3.766706,-1.441452,-2.645306,2.767894,12.510033,1.218817,3.062012,0.800433,-0.053698,-0.59485,0.05077
11.78333333,-1.440222,2.275011,-4.02104,-1.602901,-2.203294,3.081337,12.744453,1.20811,3.133367,0.806411,-0.048765,-0.588404,0.033233
11.79166667,-1.433593,2.395197,-4.219978,-1.802671,-1.58218,3.374533,12.990272,1.082433,3.123868,0.812364,-0.043309,-0.581346,0.015007
11.8,-1.47297,2.454034,-4.332842,-1.972132,-0.764007,3.552633,13.161436,0.798854,3.044071,0.818086,-0.037689,-0.573847,-0.003711
11.80833333,-1.601158,2.527059,-4.349106,-2.287031,0.055804,3.675327,13.374051,0.583492,2.824643,0.82357,-0.032443,-0.565826,-0.022807
11.81666667,-1.763677,2.551323,-4.282268,-2.272565,0.739771,3.860226,13.556798,0.378987,2.958684,0.828695,-0.027892,-0.557421,-0.042056
11.825,-1.922757,2.515378,-4.109207,-2.112293,1.524013,3.876767,13.586534,0.003807,3.100507,0.833353,-0.024288,-0.548821,-0.061061
11.83333333,-1.976311,2.467069,-3.918058,-1.986698,2.330402,3.713455,13.51033,-0.403601,3.108272,0.837566,-0.021313,-0.540101,-0.079496
11.84166667,-1.950889,2.402503,-3.643124,-1.849539,2.824893,3.501019,13.346104,-0.576881,3.19694,0.841378,-0.01889,-0.531357,-0.096876
11.85,-1.889528,2.294443,-3.321495,-1.844935,3.633411,3.045302,13.130451,-1.022901,2.913996,0.844777,-0.017015,-0.522785,-0.112951
11.85833333,-1.849228,2.182725,-2.98202,-1.692312,4.249439,2.585396,12.840699,-1.414059,2.785878,0.847827,-0.015798,-0.514424,-0.127701
11.86666667,-1.761318,2.066201,-2.615769,-1.529221,4.838325,2.016367,12.473494,-1.84352,2.58753,0.850602,-0.015129,-0.506347,-0.140927
11.875,-1.673639,1.929309,-2.218396,-1.236862,5.335567,1.487611,12.08717,-2.307723,2.50494,0.853141,-0.015081,-0.498659,-0.15252
11.88333333,-1.6132,1.762664,-1.749846,-1.014797,5.819111,0.912742,11.698385,-2.783754,2.308314,0.855492,-0.015914,-0.49147,-0.162287
11.89166667,-1.563521,1.58847,-1.261621,-0.637386,6.18865,0.46699,11.325682,-3.287756,2.301872,0.857712,-0.017706,-0.484825,-0.170181
11.9,-1.562141,1.418401,-0.729228,-0.399556,6.440871,-0.042593,10.90133,-3.680138,2.171973,0.859886,-0.020706,-0.478686,-0.176144
11.90833333,-1.601049,1.318376,-0.216983,-0.220499,6.942263,-0.730241,10.44596,-4.301513,1.764557,0.86217,-0.024956,-0.47278,-0.180333
11.91666667,-1.619359,1.23735,0.269397,0.155119,6.141645,-0.606346,10.033674,-3.946377,2.50053,0.864598,-0.030307,-0.467051,-0.182796
11.925,-1.547946,1.008923,0.729684,0.367444,5.535821,-0.56777,9.680996,-3.703341,2.968747,0.866887,-0.036487,-0.462096,-0.183419
11.93333333,-1.438539,0.830622,1.089719,0.437527,5.077329,-0.7444,9.264627,-3.53434,3.143433,0.869071,-0.043115,-0.457771,-0.182489
11.94166667,-1.351106,0.787363,1.294571,0.210041,4.574204,-1.096214,8.813544,-3.162874,3.043637,0.871286,-0.049858,-0.453595,-0.18063
11.95,-1.313569,0.854655,1.339891,0.154798,3.773089,-1.168118,8.406023,-2.633386,3.375579,0.873607,-0.056498,-0.44916,-0.178534
11.95833333,-1.27626,0.902949,1.266189,0.168582,3.110145,-1.266967,8.009243,-2.244469,3.68059,0.875909,-0.062822,-0.444565,-0.176632
11.96666667,-1.236433,0.968181,1.142133,0.36567,2.70329,-1.524719,7.50411,-2.161378,3.892308,0.878191,-0.068716,-0.439767,-0.175111
11.975,-1.196377,1.001597,1.001597,0.553596,2.370893,-1.715812,7.086075,-2.115442,4.098855,0.880387,-0.074173,-0.434893,-0.174025
11.98333333,-1.13,1.045084,0.863808,0.784555,2.195183,-2.021069,6.616035,-2.205992,4.184056,0.882532,-0.079099,-0.42993,-0.173323
11.99166667,-1.080102,1.045541,0.765387,1.004919,1.87758,-2.06584,6.301795,-2.171635,4.485651,0.884578,-0.083658,-0.425014,-0.172879
12,-0.993125,0.960624,0.690312,1.122069,2.048063,-2.314983,6.067949,-2.442478,4.345589,0.886409,-0.087822,-0.420482,-0.172513
12.00833333,-0.914617,0.867238,0.639042,1.241362,2.034334,-2.728306,5.639767,-2.557835,4.185568,0.888036,-0.091672,-0.416355,-0.172151
12.01666667,-0.86472,0.758747,0.620502,1.454472,2.058807,-2.881746,5.384067,-2.763462,4.21517,0.889453,-0.095381,-0.41266,-0.171719
12.025,-0.787357,0.628283,0.599673,1.662107,1.881014,-2.855307,5.196224,-2.810808,4.450275,0.890639,-0.098862,-0.4095,-0.171167
12.03333333,-0.698778,0.495988,0.59395,1.875741,1.499725,-2.58905,5.114878,-2.714599,4.94144,0.891614,-0.1021,-0.406887,-0.170421
12.04166667,-0.544511,0.350648,0.594179,1.955318,1.332912,-2.412794,5.12008,-2.690481,5.186974,0.892396,-0.104872,-0.404915,-0.169337
12.05,-0.358201,0.287934,0.561219,1.87643,1.317155,-2.300773,5.217926,-2.669901,5.227792,0.893122,-0.106941,-0.403318,-0.168023
12.05833333,-0.163651,0.313111,0.466919,1.685453,1.286614,-2.167522,5.386171,-2.555565,5.234793,0.893905,-0.108111,-0.401804,-0.166734
12.06666667,-0.053101,0.358429,0.375367,1.478183,1.03649,-1.987718,5.517435,-2.258023,5.380411,0.894745,-0.108682,-0.400239,-0.165614
12.075,-0.001602,0.353394,0.297547,1.430082,1.049342,-1.776055,5.68735,-2.262956,5.501534,0.895543,-0.108933,-0.398764,-0.164692
12.08333333,0.049438,0.312882,0.196838,1.234601,0.938798,-1.614162,5.858208,-2.069207,5.56967,0.896225,-0.108852,-0.397521,-0.164037
12.09166667,0.136643,0.280151,0.125427,1.143504,0.871402,-1.617271,5.866509,-1.955468,5.567049,0.896842,-0.108349,-0.396494,-0.163482
12.1,0.243301,0.247879,0.11261,1.086548,0.746814,-1.30754,6.071321,-1.835109,5.817845,0.897444,-0.107451,-0.395665,-0.16278
12.10833333,0.324326,0.19043,0.087891,1.017966,0.757218,-1.054357,6.293445,-1.803348,5.954704,0.89797,-0.106249,-0.395115,-0.162004
12.11666667,0.335541,0.112839,0.090637,0.951778,0.790845,-0.821694,6.511366,-1.791512,6.063159,0.898372,-0.105062,-0.394861,-0.161163
12.125,0.333481,0.060425,0.093384,0.912416,0.905803,-0.681333,6.677434,-1.854501,6.083365,0.898688,-0.103924,-0.394799,-0.16029
12.13333333,0.321121,0.023117,0.125427,0.938647,0.860138,-0.524111,6.761325,-1.836327,6.229843,0.898957,-0.102912,-0.394853,-0.159301
12.14166667,0.341721,-0.024719,0.176697,0.963472,0.755926,-0.309312,6.869471,-1.775676,6.439813,0.899188,-0.101941,-0.395075,-0.158064
12.15,0.318146,-0.084915,0.247193,0.842616,0.750645,-0.192939,7.023192,-1.704656,6.448407,0.899355,-0.101216,-0.395473,-0.156576
12.15833333,0.311508,-0.130005,0.324097,0.850884,0.606155,-0.108113,7.032646,-1.604963,6.575422,0.899493,-0.100675,-0.396,-0.154792
12.16666667,0.322266,-0.153809,0.387268,0.751326,0.41294,-0.019648,7.087964,-1.403354,6.665584,0.899633,-0.100216,-0.396593,-0.152742
12.175,0.340805,-0.175781,0.441285,0.612508,0.185623,0.082942,7.16592,-1.153477,6.756641,0.899775,-0.099793,-0.397254,-0.150449
12.18333333,0.324555,-0.194779,0.478821,0.459779,-0.014244,0.181573,7.261322,-0.920781,6.82072,0.899897,-0.099505,-0.397956,-0.148034
12.19166667,0.241013,-0.19043,0.512696,0.316993,-0.208515,0.235947,7.320846,-0.704544,6.857688,0.900007,-0.099583,-0.398573,-0.145636
12.2,0.150833,-0.217667,0.52002,0.323302,-0.366653,0.351029,7.359697,-0.61487,6.999783,0.900033,-0.100026,-0.399233,-0.143351
12.20833333,0.117188,-0.226822,0.490723,0.33062,-0.442123,0.268443,7.278383,-0.575432,6.973382,0.900006,-0.10055,-0.399917,-0.141227
12.21666667,0.094528,-0.201416,0.45044,0.353929,-0.626759,0.332399,7.260318,-0.465722,7.107166,0.899984,-0.101074,-0.400509,-0.139303
12.225,0.115585,-0.162964,0.405579,0.384805,-0.646897,0.358015,7.262344,-0.4849,7.143739,0.900006,-0.10142,-0.400987,-0.137527
12.23333333,0.16777,-0.135727,0.356827,0.293122,-0.636218,0.35509,7.321038,-0.448705,7.076403,0.900064,-0.101472,-0.401413,-0.135856
12.24166667,0.180588,-0.094299,0.30304,0.241551,-0.542628,0.279101,7.326328,-0.494742,6.948176,0.900163,-0.10136,-0.401714,-0.134381
12.25,0.187912,-0.070038,0.262528,0.207215,-0.414068,0.267277,7.380745,-0.582347,6.856058,0.900282,-0.101137,-0.401946,-0.133056
12.25833333,0.178528,-0.042801,0.241699,0.178113,-0.332743,0.126757,7.317463,-0.624937,6.708143,0.900428,-0.100898,-0.402079,-0.131837
12.26666667,0.145569,-0.03479,0.224304,0.094338,-0.245847,0.017872,7.310948,-0.645105,6.545465,0.900563,-0.100748,-0.402171,-0.130743
12.275,0.137329,-0.04921,0.222473,0.10584,-0.300805,0.085529,7.339653,-0.618249,6.619942,0.900669,-0.100633,-0.402313,-0.129663
12.28333333,0.109634,-0.080566,0.224304,0.107111,-0.270978,0.120206,7.378591,-0.65458,6.623836,0.90071,-0.100642,-0.402557,-0.12861
12.29166667,0.09613,-0.112381,0.23346,0.109047,-0.325967,0.204219,7.429288,-0.6271,6.698432,0.900696,-0.100734,-0.402908,-0.127531
12.3,0.082855,-0.138245,0.270996,0.051034,-0.350171,0.275706,7.515676,-0.594048,6.712871,0.900652,-0.100953,-0.403331,-0.126324
12.30833333,0.08812,-0.15564,0.280151,0.060972,-0.256742,0.257557,7.532816,-0.687499,6.653082,0.900585,-0.101178,-0.403818,-0.125066
12.31666667,0.078049,-0.141907,0.289307,0.024741,-0.200228,0.285556,7.597795,-0.730385,6.614779,0.900539,-0.101449,-0.404243,-0.123796
12.325,0.073242,-0.131607,0.289307,-0.07489,-0.111442,0.197215,7.619822,-0.754285,6.448688,0.900507,-0.101732,-0.404626,-0.12254
12.33333333,0.107574,-0.117645,0.246964,-0.073899,-0.112401,0.170427,7.602853,-0.759106,6.42659,0.900489,-0.101806,-0.404993,-0.121388
12.34166667,0.163879,-0.089493,0.216065,-0.048487,-0.118906,0.10406,7.538321,-0.764134,6.399077,0.900526,-0.101603,-0.405296,-0.120267
12.35,0.2108,-0.049896,0.192947,-0.038164,-0.149207,0.20384,7.599391,-0.752405,6.483647,0.900637,-0.101163,-0.405484,-0.119169
12.35833333,0.248108,-0.051956,0.176697,-0.094497,-0.198311,0.241666,7.647389,-0.680066,6.49563,0.900751,-0.100557,-0.405704,-0.118066
12.36666667,0.233002,-0.073242,0.189514,-0.12715,-0.215671,0.261244,7.679081,-0.649554,6.49281,0.900828,-0.100041,-0.405991,-0.116932
12.375,0.185852,-0.073013,0.207825,-0.05314,-0.112304,0.309492,7.706382,-0.785316,6.516818,0.900892,-0.099731,-0.406245,-0.115811
12.38333333,0.14122,-0.054016,0.229569,-0.131481,-0.052548,0.276808,7.744901,-0.798194,6.418517,0.900979,-0.099616,-0.406396,-0.114694
12.39166667,0.097961,-0.039139,0.261841,-0.060652,-0.02121,0.286136,7.719826,-0.877371,6.451734,0.901088,-0.099712,-0.406457,-0.113538
12.4,0.08194,-0.045776,0.288391,0.042863,-0.009022,0.254192,7.639254,-0.955909,6.486294,0.90119,-0.099916,-0.406522,-0.112307
12.40833333,0.084457,-0.042114,0.325012,0.136529,0.006049,0.147407,7.507077,-1.025957,6.466327,0.901315,-0.100172,-0.406558,-0.110937
12.41666667,0.126343,-0.03685,0.360489,0.173807,-0.080648,0.161588,7.46977,-0.990254,6.537953,0.901482,-0.10033,-0.406576,-0.109363
12.425,0.109177,-0.029297,0.402832,0.0302,-0.076634,0.111025,7.513877,-0.932546,6.41552,0.901671,-0.100622,-0.406539,-0.107664
12.43333333,0.06752,-0.040054,0.423889,-0.00179,-0.230781,0.076294,7.461898,-0.80696,6.443148,0.90183,-0.10111,-0.406513,-0.105954
12.44166667,0.04509,-0.054932,0.40741,-0.034233,-0.310595,-0.081637,7.339097,-0.729037,6.355878,0.901945,-0.10166,-0.406538,-0.104337
12.45,0.084229,-0.043259,0.361405,-0.046022,-0.383426,-0.159582,7.266455,-0.668243,6.331168,0.902074,-0.101979,-0.406557,-0.10283
12.45833333,0.128403,-0.020142,0.314026,-0.049973,-0.404952,-0.154607,7.265302,-0.657969,6.342514,0.902239,-0.10204,-0.406528,-0.101433
12.46666667,0.124512,0.011444,0.264359,-0.01401,-0.314462,-0.195667,7.234282,-0.756693,6.299106,0.902432,-0.102016,-0.4064,-0.100243
12.475,0.113525,0.033188,0.23346,0.047643,-0.206466,-0.238076,7.190661,-0.88294,6.263618,0.902643,-0.10197,-0.4062,-0.099197
12.48333333,0.103226,0.018768,0.209656,0.071387,-0.097081,-0.24973,7.194693,-0.993181,6.222112,0.902814,-0.101927,-0.40606,-0.098252
12.49166667,0.10437,0.022202,0.222473,0.199984,-0.047213,-0.254113,7.124858,-1.109833,6.277996,0.902996,-0.101901,-0.405901,-0.097258
12.5,0.126801,-0.005951,0.241699,0.267103,0.042843,-0.263615,7.099981,-1.22744,6.272291,0.903147,-0.101835,-0.405847,-0.09614
12.50833333,0.145569,0.021286,0.281983,0.309409,0.212629,-0.25988,7.116943,-1.403513,6.227067,0.903367,-0.101758,-0.40568,-0.094851
12.51666667,0.163879,0.056534,0.310135,0.264947,0.193328,-0.372008,7.045672,-1.361725,6.143144,0.903664,-0.101646,-0.405374,-0.093441
12.525,0.162277,0.015564,0.373535,0.444014,0.012983,-0.281769,6.955538,-1.324864,6.395387,0.903914,-0.101665,-0.405192,-0.091777
12.53333333,0.152664,-0.028152,0.408325,0.346805,0.22954,-0.521713,6.885082,-1.449345,6.081959,0.904097,-0.101797,-0.405154,-0.08998
12.54166667,0.139389,-0.027466,0.41565,0.260932,0.206608,-0.67677,6.809814,-1.385299,5.939963,0.904275,-0.101992,-0.405104,-0.088178
12.55,0.149231,-0.003891,0.403519,0.340476,0.012471,-0.653518,6.725828,-1.276328,6.094317,0.90449,-0.102119,-0.404972,-0.086414
12.55833333,0.143967,-0.003662,0.396424,0.405823,-0.258682,-0.590034,6.663329,-1.098538,6.299383,0.904697,-0.102253,-0.40484,-0.084687
12.56666667,0.190201,-0.030441,0.387268,0.504246,-0.327988,-0.538673,6.624024,-1.103888,6.424401,0.904873,-0.102207,-0.404827,-0.082901
12.575,0.274887,-0.012817,0.374451,0.560904,-0.352643,-0.399092,6.685601,-1.130845,6.563436,0.905108,-0.101815,-0.404781,-0.081025
12.58333333,0.371018,0.059052,0.35408,0.565475,-0.29028,-0.322902,6.746458,-1.19235,6.597246,0.905494,-0.101001,-0.404504,-0.079092
12.59166667,0.379944,0.111008,0.335083,0.588215,-0.304696,-0.282934,6.748187,-1.192743,6.655403,0.905961,-0.100103,-0.40404,-0.077238
12.6,0.357056,0.140991,0.357743,0.533521,-0.060691,-0.372241,6.759223,-1.368604,6.469174,0.906472,-0.09932,-0.403443,-0.07535
12.60833333,0.330506,0.158615,0.362549,0.533343,0.198107,-0.539301,6.680497,-1.576189,6.26147,0.906999,-0.098638,-0.402768,-0.073498
12.61666667,0.3051,0.205994,0.389786,0.589079,0.23607,-0.627947,6.570639,-1.631593,6.239138,0.907598,-0.098084,-0.401892,-0.071606
12.625,0.32341,0.21698,0.45044,0.618191,0.184076,-0.634736,6.517182,-1.607775,6.29224,0.908238,-0.09756,-0.400951,-0.06946
12.63333333,0.324784,0.147629,0.514527,0.648612,0.1395,-0.75588,6.384182,-1.579821,6.261976,0.908775,-0.09716,-0.400243,-0.067039
12.64166667,0.299607,0.064087,0.575867,0.700281,0.083354,-0.844081,6.264127,-1.559954,6.265822,0.909174,-0.096984,-0.399814,-0.064394
12.65,0.306473,0.011902,0.599671,0.619829,-0.006737,-0.799745,6.321075,-1.465409,6.286015,0.909488,-0.096836,-0.399571,-0.061624
12.65833333,0.437623,0.067978,0.565797,0.828613,-0.568487,-0.255622,6.462619,-1.1377,7.020504,0.909933,-0.09612,-0.399159,-0.058782
12.66666667,0.74959,0.272141,0.482942,1.179148,-0.531786,0.314174,6.642753,-1.37019,7.630403,0.910811,-0.094032,-0.39808,-0.055809
12.675,1.343087,0.588001,0.253603,1.529894,-0.663945,0.864436,6.745729,-1.374192,8.330064,0.912367,-0.089233,-0.396022,-0.052824
12.68333333,1.868386,0.946667,0.096132,1.034741,-1.18728,1.431857,7.289908,-0.608872,8.683823,0.914623,-0.082093,-0.392755,-0.049687
12.69166667,2.264372,1.252466,0.091555,0.631635,-1.331785,1.460681,7.440563,-0.141735,8.595501,0.917426,-0.073368,-0.388368,-0.046013
12.7,2.491439,1.438099,0.139392,0.677971,-0.062473,1.060727,7.294732,-1.11093,8.015691,0.920489,-0.06381,-0.383247,-0.041835
12.70833333,2.688978,1.501735,0.079653,0.263198,0.697496,0.37046,7.154771,-1.424265,7.144011,0.923553,-0.053379,-0.377874,-0.037575
12.71666667,2.657164,1.636551,0.114444,-0.392461,0.632183,-0.289027,7.025139,-0.93928,6.404863,0.926673,-0.043094,-0.371907,-0.033259
12.725,2.466495,1.715057,0.15839,-0.253598,1.01618,-0.666111,6.663889,-1.215169,6.235047,0.929734,-0.033594,-0.36554,-0.029088
12.73333333,2.297569,1.624183,0.22202,-0.053962,1.497062,-0.919441,6.379555,-1.626146,6.163894,0.932504,-0.024852,-0.359441,-0.024915
12.74166667,2.094995,1.457547,0.211491,-0.252778,1.166952,-1.103909,6.246429,-1.153939,6.076269,0.934884,-0.016894,-0.353925,-0.02107
12.75,1.720528,1.283587,0.29755,-0.425596,0.594252,-0.978542,6.254525,-0.496249,6.261977,0.936897,-0.010534,-0.349011,-0.017439
12.75833333,1.260921,1.127024,0.359805,-0.322739,0.269811,-0.597277,6.296266,-0.186572,6.739722,0.938605,-0.006066,-0.344648,-0.014241
12.76666667,0.835423,0.98557,0.372164,-0.316703,-0.526265,-0.108022,6.371453,0.58521,7.322598,0.940059,-0.003284,-0.340797,-0.011614
12.775,0.555956,0.997929,0.401003,-0.247482,-1.12089,0.437089,6.47281,1.135457,7.949186,0.941503,-0.001633,-0.336874,-0.009283
12.78333333,0.603336,1.151969,0.461199,-0.055681,-1.26613,0.780908,6.436994,1.234132,8.418624,0.943138,0.000124,-0.332336,-0.006654
12.79166667,0.844123,1.392758,0.506291,0.022996,-0.993372,0.842312,6.375994,0.990552,8.537157,0.945068,0.002769,-0.326844,-0.003511
12.8,1.099562,1.661245,0.546119,-0.118721,-0.362343,0.485915,6.283567,0.477525,8.154577,0.947302,0.006367,-0.320277,0.000143
12.80833333,1.274664,1.978488,0.541086,-0.559533,0.21606,-0.221057,6.187388,0.090751,7.35319,0.949872,0.010662,-0.31243,0.004018
12.81666667,1.279247,2.266892,0.511104,-0.712494,0.636919,-0.543893,6.064576,-0.229933,7.070698,0.952711,0.015012,-0.303407,0.007787
12.825,1.106209,2.377674,0.551159,-0.626805,0.847948,-0.722262,5.796048,-0.427797,7.069196,0.955582,0.018621,-0.293913,0.011491
12.83333333,0.817122,2.223855,0.637676,-0.202821,0.951471,-0.689536,5.363111,-0.621064,7.418372,0.958173,0.020977,-0.285017,0.015166
12.84166667,0.531012,1.857857,0.713205,0.117674,1.022382,-0.731132,4.985294,-0.774501,7.62119,0.960265,0.022119,-0.277579,0.018765
12.85,0.306017,1.437847,0.740667,0.230459,0.754698,-0.963858,4.63109,-0.563817,7.560462,0.961832,0.02236,-0.271824,0.022176
12.85833333,0.11261,1.09429,0.743412,0.209978,0.351368,-1.283942,4.338499,-0.200496,7.351519,0.962989,0.021852,-0.267453,0.025346
12.86666667,-0.018997,0.936817,0.757373,0.205514,0.016014,-1.486088,4.118526,0.091658,7.239095,0.963956,0.020817,-0.263722,0.02841
12.875,-0.047379,0.902714,0.791019,0.266541,-0.15817,-1.374379,4.037854,0.219546,7.412762,0.964859,0.019633,-0.260126,0.031573
12.88333333,0.010757,0.930638,0.81963,0.162169,-0.235368,-1.254842,4.114623,0.292578,7.50354,0.965759,0.018646,-0.256405,0.034917
12.89166667,0.106431,0.988774,0.847783,0.110663,0.125997,-1.169908,4.202104,-0.070166,7.554047,0.966682,0.018004,-0.252431,0.038482
12.9,0.260927,1.034551,0.828099,0.251647,0.409586,-0.952003,4.16821,-0.380649,7.824607,0.967615,0.017995,-0.248239,0.042138
12.90833333,0.436709,1.023794,0.748905,0.17553,-0.390935,-0.541957,4.228903,0.433853,8.24977,0.968506,0.018781,-0.244047,0.045663
12.91666667,0.58823,1.005941,0.783467,0.258922,-0.760329,-0.327989,4.13263,0.803044,8.537072,0.969328,0.020142,-0.239892,0.049483
12.925,0.683217,0.976874,0.862432,0.2949,-0.463436,-0.625871,3.945167,0.522038,8.298368,0.970063,0.02181,-0.235832,0.053718
12.93333333,0.737692,1.050346,0.943916,0.230405,-0.205021,-1.196273,3.70716,0.289821,7.778891,0.970807,0.023597,-0.231458,0.058339
12.94166667,0.771797,1.199581,1.050119,0.16978,0.197123,-1.541834,3.580535,-0.087041,7.459726,0.971619,0.025378,-0.226469,0.063431
12.95,0.714347,1.275342,1.084224,0.232494,0.560604,-1.570147,3.475947,-0.445631,7.485168,0.972446,0.026873,-0.221178,0.068607
12.95833333,0.616384,1.231395,1.071176,0.28882,0.485203,-1.368542,3.423092,-0.369112,7.731062,0.973193,0.027994,-0.21608,0.073629
12.96666667,0.5555,1.03112,1.09063,0.424332,0.223043,-1.162906,3.29508,-0.117638,8.011094,0.973713,0.02891,-0.211804,0.07865
12.975,0.48363,0.773625,1.140754,0.389344,0.001598,-1.241279,3.226838,0.103128,7.949702,0.973959,0.029571,-0.208592,0.083781
12.98333333,0.456393,0.650257,1.249703,0.221599,-0.267106,-1.395282,3.252484,0.378379,7.762183,0.974026,0.030064,-0.205894,0.089312
12.99166667,0.595098,0.740897,1.398022,0.087925,-0.591747,-1.761684,3.152703,0.710343,7.398146,0.974057,0.03095,-0.202783,0.095573
13,0.82696,1.02609,1.544513,0.095301,-0.581101,-1.723641,3.099016,0.7163,7.460747,0.974182,0.032532,-0.198426,0.102657
13.00833333,0.881664,1.143736,1.456622,0.583413,-0.036734,-0.730444,2.999749,0.188938,8.59042,0.974363,0.03436,-0.193543,0.109438
13.01666667,0.956508,1.024486,1.3685,0.31278,-0.302933,-0.540357,3.243623,0.507928,8.682578,0.974409,0.036618,-0.189085,0.115903
13.025,1.025631,0.931101,1.340346,0.228375,-0.356058,-0.819276,3.156696,0.59679,8.410703,0.974319,0.039221,-0.184958,0.122292
13.03333333,1.00915,0.898828,1.27992,0.286912,-0.300445,-0.898855,3.018182,0.575989,8.377841,0.974176,0.041822,-0.18095,0.128411
13.04166667,1.037532,0.922861,1.246045,0.275905,-0.015554,-1.077899,2.907004,0.327992,8.234994,0.974005,0.044549,-0.176813,0.13441
13.05,0.952615,0.877312,1.231167,0.341295,-0.133476,-1.154303,2.763072,0.477165,8.200003,0.973769,0.046966,-0.172895,0.140268
13.05833333,0.845955,0.863579,1.309216,0.270089,-0.160844,-1.335459,2.713197,0.518728,8.020724,0.973445,0.048898,-0.169099,0.14635
13.06666667,0.714804,0.846184,1.354535,0.213973,0.246387,-1.521794,2.642014,0.114823,7.864621,0.973057,0.050272,-0.165453,0.152508
13.075,0.496219,0.716176,1.235055,0.386719,0.606891,-1.384232,2.472244,-0.230476,8.086523,0.972655,0.050929,-0.162442,0.157991
