SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3
13.42,0.48138,6.827151,8.186038,-0.111345,-0.100098,0.856396,0.93741,0.346957,-0.029721,-0.000365
13.43,0.499133,6.63008,8.080797,-0.098031,-0.070576,0.651094,0.939253,0.341873,-0.03043,-0.000636
13.44,0.384108,6.233502,7.887513,-0.197135,-0.1538,0.244823,0.941006,0.33696,-0.031065,-0.000887
13.45,0.430592,5.905292,7.986406,-0.139913,-0.383719,0.120744,0.942529,0.332632,-0.031523,-0.001075
13.46,0.46493,5.821827,8.249789,-0.106886,-0.54206,0.280038,0.943797,0.329005,-0.031641,-0.001209
13.47,0.403865,5.885634,8.576529,-0.176447,-0.647408,0.57529,0.944747,0.326279,-0.031527,-0.001286
13.48,0.468148,6.098314,8.545274,-0.124554,-0.423068,0.68663,0.945425,0.324326,-0.031338,-0.001298
13.49,0.470896,6.408369,8.235683,-0.137362,0.050294,0.632114,0.946053,0.322507,-0.031165,-0.001299
13.5,0.464685,6.591282,7.919723,-0.157447,0.441829,0.490843,0.946823,0.320232,-0.031235,-0.00131
13.51,0.435947,6.523737,7.615497,-0.181424,0.650072,0.201757,0.94791,0.31699,-0.031346,-0.001395
13.52,0.415946,6.24233,7.473195,-0.184192,0.602895,-0.086931,0.94927,0.312882,-0.031448,-0.00153
13.53,0.385603,6.348331,7.534296,-0.224939,0.760712,0.015103,0.950882,0.307964,-0.031303,-0.001523
13.54,0.407572,6.039537,7.732566,-0.187408,0.519937,-0.008193,0.952704,0.302308,-0.031033,-0.001372
13.55,0.453649,5.647268,8.038584,-0.124104,0.153602,0.019708,0.954602,0.296286,-0.030804,-0.001213
13.56,0.550368,5.45255,8.511861,-0.03432,-0.143983,0.309652,0.95643,0.290325,-0.030841,-0.001145
13.57,0.591263,5.193259,8.865749,0.002668,-0.443731,0.469482,0.958051,0.2849,-0.031138,-0.001181
13.58,0.584594,4.840777,9.201664,-0.001881,-0.838768,0.567158,0.959336,0.280487,-0.031625,-0.001425
13.59,0.527498,4.433754,9.312951,-0.045957,-1.197561,0.445523,0.960175,0.277532,-0.032193,-0.001814
13.6,0.493854,4.236162,9.386188,-0.079232,-1.397679,0.401501,0.960514,0.276277,-0.03283,-0.002469
13.61,0.436233,4.553676,9.242666,-0.161625,-1.087362,0.441319,0.960332,0.276836,-0.033396,-0.003083
13.62,0.477783,5.089514,8.962174,-0.147752,-0.536601,0.48984,0.959789,0.278666,-0.03371,-0.003586
13.63,0.521298,5.479049,8.584347,-0.115578,-0.051774,0.38371,0.959163,0.280798,-0.033819,-0.003937
13.64,0.512703,5.633698,8.212975,-0.123154,0.257603,0.155902,0.958745,0.282202,-0.033944,-0.004231
13.65,0.445366,5.924578,7.801432,-0.198996,0.741381,-0.03659,0.958779,0.282057,-0.034119,-0.004625
13.66,0.378791,5.941617,7.988773,-0.275392,0.708045,0.121571,0.959325,0.280173,-0.034253,-0.004958
13.67,0.393003,5.646594,8.523828,-0.265188,0.250923,0.412794,0.960222,0.277064,-0.034399,-0.005146
13.68,0.318761,5.607455,8.809615,-0.35204,0.14431,0.628061,0.961235,0.27352,-0.034473,-0.005106
13.69,0.320857,5.673405,8.274547,-0.340726,0.569549,0.203178,0.962367,0.269526,-0.034377,-0.004779
13.7,0.434077,5.484653,8.24753,-0.219434,0.527266,0.085024,0.963649,0.264942,-0.034189,-0.0042
13.71,0.570127,5.274481,8.136246,-0.072934,0.521481,-0.11395,0.965085,0.259693,-0.034031,-0.003573
13.72,0.611683,4.992126,8.616413,-0.036139,0.156655,0.162839,0.966565,0.254143,-0.033968,-0.003089
13.73,0.535229,4.899707,9.044847,-0.130026,-0.022229,0.487038,0.967983,0.248683,-0.034033,-0.002849
13.74,0.520879,4.587531,9.40314,-0.143686,-0.376634,0.654998,0.969165,0.244019,-0.034164,-0.002704
13.75,0.538496,4.65261,9.571266,-0.147828,-0.332584,0.836863,0.970044,0.240458,-0.034454,-0.00273
13.76,0.523418,4.835888,9.261582,-0.177922,0.03171,0.646933,0.970774,0.23743,-0.034895,-0.002808
13.77,0.496362,4.758098,8.911857,-0.200142,0.183325,0.29835,0.971476,0.234459,-0.035434,-0.002942
13.78,0.444243,4.811387,8.816773,-0.264138,0.339383,0.232061,0.972222,0.231261,-0.035941,-0.003144
13.79,0.57508,4.840678,8.990288,-0.152997,0.370791,0.406256,0.973044,0.227714,-0.036337,-0.003339
13.8,0.569458,4.517929,9.15438,-0.147981,0.090495,0.41023,0.973915,0.223928,-0.036517,-0.003513
13.81,0.576854,4.032183,9.426907,-0.117858,-0.394327,0.448307,0.974712,0.220442,-0.036453,-0.003681
13.82,0.552886,3.770063,9.763781,-0.13344,-0.728213,0.642077,0.975318,0.217782,-0.036216,-0.003896
13.83,0.508477,3.63593,9.828442,-0.159083,-0.855013,0.64295,0.975692,0.216173,-0.035735,-0.00419
13.84,0.481661,3.615905,10.066268,-0.17978,-0.979763,0.847718,0.975794,0.215807,-0.035128,-0.004336
13.85,0.407915,3.967217,9.687047,-0.248106,-0.52818,0.646926,0.975673,0.216449,-0.034527,-0.004352
13.86,0.402964,4.312639,9.181526,-0.243402,-0.024324,0.336292,0.975475,0.217447,-0.033892,-0.004165
13.87,0.429913,4.741327,8.691609,-0.219622,0.56773,0.078648,0.975372,0.217997,-0.033343,-0.003786
13.88,0.473683,4.945462,8.218174,-0.170343,0.978931,-0.26109,0.975509,0.217449,-0.032953,-0.003409
13.89,0.494433,5.046879,8.468691,-0.167157,1.014582,0.004479,0.975926,0.215611,-0.032728,-0.003147
13.9,0.475454,5.147754,8.22689,-0.186864,1.288062,-0.18394,0.976664,0.212262,-0.032607,-0.003119
13.91,0.480379,4.785885,8.345006,-0.164759,1.01687,-0.236012,0.977685,0.207521,-0.032511,-0.003196
13.92,0.507331,4.236123,8.788227,-0.124257,0.451877,-0.054898,0.978822,0.202078,-0.032563,-0.003378
13.93,0.522757,3.985862,9.161762,-0.118129,0.188669,0.189695,0.979938,0.196554,-0.032801,-0.003581
13.94,0.496048,3.748631,9.339338,-0.142789,-0.001139,0.262046,0.980931,0.191509,-0.032933,-0.003669
13.95,0.528608,3.360951,9.558075,-0.096134,-0.368762,0.325677,0.981703,0.187508,-0.032963,-0.003798
13.96,0.536399,3.347021,9.659539,-0.091501,-0.369873,0.417243,0.982252,0.184611,-0.032905,-0.004044
13.97,0.578579,3.342506,9.615184,-0.050063,-0.323972,0.378057,0.982624,0.182602,-0.032969,-0.004492
13.98,0.501559,3.634807,9.661403,-0.152575,-0.043945,0.520792,0.982905,0.181029,-0.033165,-0.005105
13.99,0.514935,3.963511,9.242245,-0.145876,0.45539,0.245388,0.983245,0.179115,-0.033371,-0.005776
14,0.421123,3.834555,8.927106,-0.218845,0.498821,-0.10303,0.983701,0.176566,-0.033447,-0.006255
14.01,0.415269,3.681306,9.077505,-0.225615,0.381326,-0.018359,0.984317,0.173075,-0.033495,-0.0066
14.02,0.341167,3.439523,9.023994,-0.28375,0.262683,-0.157168,0.985071,0.168737,-0.033411,-0.006816
14.03,0.314859,3.175051,9.376338,-0.31079,-0.004535,0.086729,0.985881,0.163974,-0.033223,-0.006863
14.04,0.399828,2.92837,9.870509,-0.229765,-0.303905,0.483735,0.986619,0.15954,-0.032878,-0.006931
14.05,0.455204,3.142939,10.051243,-0.194569,-0.078592,0.726201,0.987244,0.155693,-0.032572,-0.00687
14.06,0.505111,3.375523,9.827113,-0.150121,0.28923,0.585137,0.987826,0.152022,-0.032331,-0.006617
14.07,0.491581,3.214129,9.44851,-0.141455,0.327227,0.173255,0.988412,0.148198,-0.032228,-0.006305
14.08,0.532103,3.066522,9.400375,-0.096907,0.291103,0.084737,0.98904,0.143955,-0.032248,-0.006071
14.09,0.56463,2.769416,9.533624,-0.058591,0.05991,0.130692,0.989669,0.139557,-0.032301,-0.005986
14.1,0.585855,2.566607,10.001732,-0.0491,-0.185296,0.527914,0.990218,0.135612,-0.032261,-0.00608
14.11,0.535241,2.307253,10.10873,-0.08601,-0.414744,0.561155,0.990621,0.132671,-0.032082,-0.006255
14.12,0.472583,2.193774,10.141516,-0.135023,-0.516933,0.560392,0.990838,0.131107,-0.031745,-0.006513
14.13,0.410201,2.55094,9.854979,-0.197514,-0.095654,0.372988,0.990936,0.130443,-0.031375,-0.006737
14.14,0.435996,2.996612,9.413796,-0.172326,0.464939,0.063722,0.991037,0.12975,-0.031032,-0.006899
14.15,0.449288,3.176437,9.086099,-0.154838,0.768098,-0.208794,0.991268,0.128007,-0.030845,-0.00704
14.16,0.465665,3.059259,9.061323,-0.140347,0.737671,-0.267044,0.991673,0.124786,-0.031007,-0.007184
14.17,0.470895,2.760559,9.289593,-0.140806,0.493338,-0.123771,0.992223,0.120243,-0.031331,-0.007346
14.18,0.443293,2.210874,9.6605,-0.166435,-0.028558,0.106004,0.992792,0.11534,-0.031684,-0.007559
14.19,0.388723,1.779216,10.248879,-0.231135,-0.505406,0.581866,0.993261,0.111165,-0.031862,-0.007787
14.2,0.372188,1.595039,10.453624,-0.246663,-0.687844,0.743197,0.993562,0.108431,-0.031827,-0.007977
14.21,0.408138,1.743685,10.582913,-0.224878,-0.563299,0.903522,0.993682,0.107339,-0.031777,-0.00809
14.22,0.354471,2.299042,10.248232,-0.29469,0.043522,0.692015,0.993704,0.107117,-0.031816,-0.008155
14.23,0.410684,2.779881,9.450834,-0.228915,0.703596,0.019261,0.993769,0.106493,-0.031887,-0.008074
14.24,0.44196,2.977263,9.063952,-0.198114,1.036287,-0.320513,0.993994,0.104329,-0.032087,-0.007911
14.25,0.381412,2.707723,8.897379,-0.248542,0.900926,-0.55166,0.994411,0.100148,-0.032479,-0.007866
14.26,0.443906,2.19942,9.31422,-0.193271,0.445974,-0.244408,0.994952,0.094481,-0.032872,-0.007892
14.27,0.54386,1.541396,10.195512,-0.115589,-0.241026,0.509499,0.995469,0.088775,-0.033148,-0.007897
14.28,0.599,1.029346,10.862484,-0.071267,-0.785442,1.08636,0.995828,0.08464,-0.033184,-0.007893
14.29,0.598758,0.846378,11.361296,-0.085141,-1.041823,1.547821,0.995966,0.083043,-0.033067,-0.007886
14.3,0.571904,1.248097,10.912148,-0.102811,-0.616012,1.167737,0.995904,0.083843,-0.0329,-0.007958
14.31,0.428147,1.876101,9.851169,-0.217462,0.135915,0.221392,0.995769,0.085485,-0.032739,-0.008054
14.32,0.3845,2.308005,9.129099,-0.247222,0.679958,-0.416321,0.995703,0.086219,-0.03277,-0.008258
14.33,0.320489,2.515603,8.715353,-0.31146,0.999019,-0.796411,0.995811,0.084783,-0.033166,-0.00856
14.34,0.38505,2.309056,9.279693,-0.28724,0.795236,-0.279726,0.996098,0.081022,-0.033851,-0.008881
14.35,0.584013,1.768181,9.92142,-0.11955,0.280474,0.277322,0.996465,0.076,-0.034627,-0.009076
14.36,0.716066,1.14144,10.667671,-0.019055,-0.351953,0.93393,0.996779,0.071415,-0.035323,-0.009174
14.37,0.73731,0.627617,11.243373,-0.019348,-0.894714,1.436744,0.996964,0.068507,-0.035858,-0.009136
14.38,0.779641,0.535725,11.279346,0.019117,-0.998621,1.462101,0.996997,0.067817,-0.036241,-0.009142
14.39,0.603172,0.851381,10.753946,-0.141006,-0.66168,0.970553,0.996919,0.068823,-0.036477,-0.009238
14.4,0.57448,1.293291,10.263867,-0.159398,-0.198158,0.545151,0.996797,0.070502,-0.036563,-0.009397
14.41,0.415806,1.588526,9.685147,-0.292988,0.155013,0.005076,0.996716,0.071618,-0.036538,-0.009653
14.42,0.426844,1.867496,9.47271,-0.28279,0.474715,-0.164027,0.996719,0.071573,-0.036508,-0.009833
14.43,0.39463,1.9575,9.365787,-0.310768,0.619947,-0.261534,0.99683,0.070103,-0.036334,-0.009801
14.44,0.412128,1.752762,9.629661,-0.294192,0.438475,-0.030388,0.997015,0.067669,-0.035957,-0.009469
14.45,0.520517,1.474277,9.94252,-0.184085,0.185402,0.248605,0.997223,0.064885,-0.035451,-0.008935
14.46,0.625063,1.2863,10.428267,-0.095874,-0.009398,0.712734,0.997401,0.062397,-0.035038,-0.008383
14.47,0.656581,1.338569,10.520115,-0.073561,0.063581,0.8121,0.997522,0.060595,-0.034844,-0.007988
14.48,0.487449,1.506613,10.194868,-0.230958,0.284065,0.497925,0.997607,0.059287,-0.034717,-0.007763
14.49,0.494452,1.311915,10.222084,-0.221904,0.106783,0.502152,0.997664,0.058234,-0.034876,-0.007725
14.5,0.467043,1.359911,10.120464,-0.253545,0.176719,0.404736,0.997696,0.05749,-0.035176,-0.007821
14.51,0.515352,1.410174,10.030071,-0.206678,0.24331,0.324107,0.997708,0.057109,-0.035418,-0.007986
14.52,0.525113,1.418169,10.046072,-0.195897,0.240313,0.341838,0.997695,0.057297,-0.035437,-0.008084
14.53,0.547305,1.457746,10.057057,-0.168197,0.261448,0.359446,0.997665,0.057959,-0.035204,-0.008181
14.54,0.497208,2.042129,9.667388,-0.217997,0.882231,0.03871,0.997655,0.058303,-0.034873,-0.008274
14.55,0.473358,2.569376,8.80961,-0.21405,1.550423,-0.758114,0.997751,0.056849,-0.034543,-0.008256
14.56,0.35263,2.533513,8.177853,-0.29498,1.681815,-1.416002,0.998004,0.052432,-0.034258,-0.008107
14.57,0.448655,1.801118,8.691243,-0.199754,1.058976,-0.991106,0.998363,0.04516,-0.03417,-0.007985
14.58,0.643923,0.94144,9.87157,-0.05008,0.291256,0.120042,0.998706,0.036658,-0.034375,-0.007832
14.59,0.741966,0.145109,10.998755,0.002342,-0.420579,1.203891,0.998946,0.029138,-0.034634,-0.007679
14.6,0.868604,-0.551483,11.960546,0.097224,-1.098429,2.141241,0.999057,0.024863,-0.03476,-0.007658
14.61,0.878557,-0.98713,12.155989,0.116838,-1.598136,2.309469,0.999048,0.024965,-0.034906,-0.007833
14.62,0.692301,-0.661885,11.580973,-0.045559,-1.38772,1.724546,0.998932,0.028904,-0.035103,-0.00825
14.63,0.567773,0.366344,10.457036,-0.147515,-0.443106,0.655681,0.998724,0.034912,-0.035382,-0.008912
14.64,0.397961,1.381986,9.202626,-0.28432,0.561387,-0.519696,0.998499,0.040455,-0.035649,-0.009629
14.65,0.33231,1.944078,8.645688,-0.343672,1.130064,-1.023924,0.998344,0.043731,-0.035955,-0.010191
14.66,0.374708,2.282312,8.435062,-0.311037,1.518039,-1.204643,0.998332,0.043657,-0.036294,-0.010523
14.67,0.526961,2.016188,9.008574,-0.193289,1.291456,-0.658911,0.998451,0.04057,-0.036557,-0.010641
14.68,0.593928,1.295994,9.948757,-0.162311,0.611002,0.217752,0.998629,0.035857,-0.036658,-0.010562
14.69,0.643982,0.590413,10.488898,-0.116344,-0.028786,0.711812,0.998792,0.031144,-0.03655,-0.010387
14.7,0.558916,0.267005,10.975271,-0.214349,-0.321472,1.173235,0.998907,0.027655,-0.036264,-0.01025
14.71,0.570253,0.11804,10.99431,-0.187582,-0.45061,1.186204,0.998969,0.025903,-0.035848,-0.010281
14.72,0.624944,0.365394,10.986568,-0.136786,-0.216834,1.194719,0.998982,0.02581,-0.035499,-0.010451
14.73,0.630615,0.738521,10.760614,-0.128075,0.14474,0.98993,0.998969,0.026506,-0.035248,-0.01073
14.74,0.559845,1.177304,10.137404,-0.175025,0.606639,0.388674,0.998958,0.027013,-0.0351,-0.011044
14.75,0.538074,1.389534,9.68594,-0.174038,0.868251,-0.052892,0.998979,0.026352,-0.034932,-0.011247
14.76,0.522794,1.242265,9.414563,-0.161522,0.794093,-0.336733,0.999043,0.02409,-0.034675,-0.011376
14.77,0.590605,0.972152,9.560674,-0.086445,0.603606,-0.203933,0.999137,0.020457,-0.034279,-0.011449
14.78,0.463188,0.496638,9.859649,-0.197597,0.197932,0.066335,0.999238,0.016349,-0.033528,-0.011464
14.79,0.463184,0.035724,10.610094,-0.203943,-0.221362,0.803284,0.999321,0.012974,-0.032509,-0.011466
14.8,0.427848,0.111247,10.779548,-0.230205,-0.117857,0.972811,0.999382,0.010839,-0.031399,-0.011501
14.81,0.455627,0.132197,10.475956,-0.166692,-0.073416,0.67242,0.999423,0.009673,-0.030418,-0.011596
14.82,0.536059,0.157524,10.156747,-0.05738,-0.026833,0.359217,0.99945,0.008948,-0.029694,-0.011714
14.83,0.539173,0.282034,10.072302,-0.056544,0.118452,0.277122,0.999463,0.008071,-0.029468,-0.011829
14.84,0.476406,0.287821,9.711019,-0.102445,0.153702,-0.087486,0.99947,0.006899,-0.029482,-0.011946
14.85,0.29952,0.353849,9.577827,-0.274391,0.246774,-0.230755,0.99948,0.005369,-0.029433,-0.011992
14.86,0.328139,0.081469,9.582725,-0.231084,0.010458,-0.226795,0.999494,0.003666,-0.029247,-0.011938
14.87,0.337029,0.070573,9.918802,-0.239063,0.034313,0.109145,0.999507,0.001854,-0.029045,-0.011781
14.88,0.378637,0.205184,10.052932,-0.215279,0.213971,0.244878,0.999512,-0.000216,-0.02902,-0.011527
14.89,0.411289,0.416388,10.067485,-0.200129,0.479012,0.258415,0.99951,-0.002652,-0.029135,-0.011157
14.9,0.533884,0.289952,10.01656,-0.078226,0.416119,0.213332,0.999497,-0.005398,-0.029356,-0.010699
14.91,0.44353,0.474054,10.019875,-0.189482,0.666009,0.204274,0.999469,-0.008665,-0.029692,-0.010231
14.92,0.412613,0.294334,9.711909,-0.204035,0.572039,-0.106575,0.999419,-0.012934,-0.029986,-0.009768
14.93,0.548492,-0.153089,9.898098,-0.073513,0.244946,0.098437,0.999333,-0.018001,-0.030375,-0.009365
14.94,0.695771,-0.662085,10.720122,0.02616,-0.10607,0.949766,0.999207,-0.023396,-0.030895,-0.009092
14.95,0.708072,-1.050561,11.147312,0.012562,-0.378769,1.399943,0.999075,-0.027998,-0.031401,-0.008919
14.96,0.60828,-1.252535,11.629721,-0.117226,-0.515745,1.888132,0.998986,-0.030741,-0.031737,-0.008665
14.97,0.60741,-1.519527,11.795264,-0.114219,-0.797209,2.068288,0.998978,-0.030944,-0.031854,-0.008399
14.98,0.6349,-1.377136,11.618186,-0.076061,-0.746185,1.880004,0.999047,-0.028661,-0.031891,-0.008116
14.99,0.554504,-0.88163,11.116354,-0.137176,-0.387736,1.344743,0.999157,-0.024727,-0.031798,-0.007902
15,0.564079,-0.227935,10.371234,-0.096668,0.135818,0.575003,0.99927,-0.020241,-0.031474,-0.007729
15.01,0.432615,0.342672,9.524547,-0.182575,0.604023,-0.29308,0.999364,-0.016357,-0.030804,-0.007489
15.02,0.40028,0.670197,9.135683,-0.185849,0.886944,-0.688616,0.999433,-0.013825,-0.029837,-0.007211
15.03,0.491123,0.856575,9.389741,-0.099084,1.080385,-0.433719,0.999481,-0.01282,-0.028739,-0.006869
15.04,0.533376,1.003638,9.5102,-0.053039,1.253175,-0.3173,0.999509,-0.013179,-0.027651,-0.006577
15.05,0.434375,0.726869,9.57911,-0.123238,1.003157,-0.249488,0.999522,-0.014311,-0.026621,-0.006437
15.06,0.486971,0.306155,9.949451,-0.056417,0.619333,0.133952,0.999525,-0.015447,-0.025855,-0.006504
15.07,0.40887,0.109167,10.151228,-0.132633,0.437782,0.337054,0.999518,-0.016273,-0.025528,-0.006869
15.08,0.354693,0.005366,10.229469,-0.189982,0.32743,0.415928,0.999511,-0.016361,-0.025593,-0.007429
15.09,0.328702,-0.012656,10.143835,-0.220009,0.282874,0.33015,0.999507,-0.015669,-0.02598,-0.008024
15.1,0.347776,0.01855,10.058377,-0.210192,0.282115,0.245563,0.999504,-0.014457,-0.026578,-0.008695
15.11,0.3292,0.15859,9.770556,-0.232269,0.388406,-0.045783,0.999498,-0.013208,-0.027268,-0.009249
15.12,0.343315,0.245088,9.588177,-0.227767,0.462012,-0.229071,0.99948,-0.012499,-0.028072,-0.009764
15.13,0.395733,0.160201,9.685108,-0.193414,0.389896,-0.12795,0.999452,-0.012575,-0.028892,-0.010185
15.14,0.502245,-0.020141,9.911703,-0.10855,0.242684,0.10819,0.999415,-0.013402,-0.029664,-0.010535
15.15,0.51831,-0.283176,10.453461,-0.128025,0.015101,0.65665,0.999378,-0.01438,-0.030334,-0.010815
15.16,0.49424,-0.468318,10.802761,-0.175797,-0.15897,1.008913,0.999352,-0.014815,-0.030857,-0.011099
15.17,0.466906,-0.371087,10.826773,-0.212188,-0.079205,1.028134,0.999346,-0.014453,-0.03116,-0.011286
15.18,0.494979,-0.268851,10.431196,-0.160167,-0.01716,0.632462,0.99936,-0.013323,-0.031217,-0.011278
15.19,0.62821,-0.102929,10.138389,-0.008992,0.117269,0.344983,0.999383,-0.011916,-0.031061,-0.011246
15.2,0.711739,0.175656,9.997545,0.077296,0.378807,0.204239,0.999403,-0.010838,-0.030822,-0.011218
15.21,0.700643,0.187397,10.113481,0.064236,0.383123,0.319321,0.999417,-0.010179,-0.030572,-0.011279
15.22,0.645536,0.0588,10.272286,0.007425,0.250235,0.476985,0.999422,-0.009817,-0.03043,-0.011548
15.23,0.53261,0.109066,10.260051,-0.102867,0.288007,0.457204,0.999426,-0.009465,-0.030277,-0.011888
15.24,0.33297,0.109262,10.192904,-0.290469,0.265936,0.378632,0.999436,-0.008928,-0.030012,-0.01215
15.25,0.278181,0.048369,9.936682,-0.318549,0.183609,0.121202,0.99945,-0.008217,-0.02967,-0.01236
15.26,0.289027,0.225193,9.777826,-0.296646,0.349997,-0.038762,0.999465,-0.007663,-0.029263,-0.012433
15.27,0.391111,0.262947,9.661972,-0.181581,0.390946,-0.148837,0.999479,-0.007466,-0.028849,-0.012411
15.28,0.492132,0.188642,9.753543,-0.08001,0.326132,-0.050689,0.999484,-0.007532,-0.028605,-0.012488
15.29,0.520029,0.04588,9.991664,-0.061471,0.192219,0.19057,0.999481,-0.007717,-0.028571,-0.01272
15.3,0.514076,-0.084881,10.186703,-0.07716,0.060268,0.386862,0.999473,-0.007676,-0.028696,-0.013065
15.31,0.481779,-0.183521,10.308599,-0.118722,-0.05164,0.507983,0.999463,-0.007246,-0.028961,-0.013538
15.32,0.363526,-0.192032,10.266174,-0.240026,-0.08912,0.458524,0.999453,-0.006348,-0.029287,-0.014018
15.33,0.284168,-0.057606,9.960819,-0.310982,0.019412,0.147477,0.999444,-0.005391,-0.029585,-0.014391
15.34,0.270824,0.050097,9.832668,-0.32394,0.113131,0.017849,0.999438,-0.004651,-0.029817,-0.014581
15.35,0.353205,0.097139,9.667521,-0.233771,0.160042,-0.142377,0.999436,-0.004323,-0.029902,-0.01464
15.36,0.439711,0.121377,9.759519,-0.153874,0.193553,-0.045644,0.999437,-0.004395,-0.029919,-0.014556
15.37,0.458091,0.026231,9.918133,-0.140786,0.108107,0.114466,0.999437,-0.004687,-0.029888,-0.014497
15.38,0.457438,-0.050701,10.229498,-0.156167,0.036145,0.425904,0.999438,-0.004879,-0.029838,-0.014443
15.39,0.457146,0.032787,10.345457,-0.166931,0.118513,0.540893,0.999439,-0.004881,-0.029836,-0.014384
15.4,0.40403,0.048859,10.205031,-0.215382,0.131471,0.397337,0.999436,-0.004887,-0.02994,-0.01437
15.41,0.419747,0.01036,10.149862,-0.200686,0.09867,0.343394,0.999431,-0.005074,-0.030156,-0.014263
15.42,0.443058,0.04455,10.174424,-0.188915,0.144751,0.368695,0.999419,-0.005506,-0.03049,-0.014179
15.43,0.49819,0.091495,10.18638,-0.141192,0.200377,0.383332,0.999412,-0.005864,-0.03074,-0.014007
15.44,0.532156,0.023843,10.430851,-0.120129,0.134485,0.6302,0.999412,-0.005924,-0.030834,-0.013769
15.45,0.57006,0.027171,10.485632,-0.084394,0.127443,0.687351,0.999417,-0.005545,-0.03084,-0.013594
15.46,0.499941,0.158722,10.314876,-0.146539,0.240384,0.511678,0.999423,-0.004949,-0.030785,-0.013451
15.47,0.425272,0.139036,10.156028,-0.207775,0.208146,0.348936,0.999429,-0.004469,-0.030695,-0.01343
15.48,0.365997,0.263781,10.131809,-0.270394,0.33138,0.320139,0.999429,-0.004348,-0.030661,-0.0135
15.49,0.377112,0.244694,10.009751,-0.248746,0.319755,0.19896,0.999431,-0.004556,-0.030563,-0.013549
15.5,0.455854,0.095009,10.369982,-0.181344,0.181782,0.564568,0.999435,-0.004816,-0.030362,-0.013574
15.51,0.463765,0.087679,10.376262,-0.167758,0.168097,0.571588,0.999444,-0.004675,-0.030121,-0.013525
15.52,0.47816,0.098582,10.333375,-0.140528,0.16025,0.530018,0.999461,-0.003993,-0.029727,-0.013373
15.53,0.43392,0.188259,10.192954,-0.171672,0.225905,0.387288,0.999477,-0.003046,-0.029359,-0.013174
15.54,0.430272,0.350266,9.979089,-0.163119,0.371531,0.173571,0.99949,-0.002195,-0.02905,-0.013086
15.55,0.389248,0.386628,9.789467,-0.193237,0.402925,-0.018048,0.999495,-0.0018,-0.028908,-0.013063
15.56,0.390973,0.376813,9.912157,-0.200684,0.401915,0.104161,0.999493,-0.00197,-0.028929,-0.013137
15.57,0.473365,0.254165,10.034179,-0.128608,0.295875,0.230685,0.999484,-0.002469,-0.029184,-0.013179
15.58,0.44887,0.118016,10.345363,-0.172767,0.166465,0.540302,0.999475,-0.002873,-0.029482,-0.013157
15.59,0.509381,0.114126,10.290125,-0.112168,0.16038,0.488811,0.99947,-0.002862,-0.029692,-0.013013
15.6,0.495834,0.209973,10.082886,-0.118821,0.247896,0.280823,0.999469,-0.002622,-0.029821,-0.012841
15.61,0.425109,0.262624,9.948358,-0.185097,0.295142,0.142117,0.999468,-0.002473,-0.02992,-0.012733
15.62,0.435024,0.30399,10.040247,-0.186382,0.341985,0.234029,0.999463,-0.002595,-0.030074,-0.012729
15.63,0.451045,0.23139,10.180474,-0.180689,0.28167,0.374905,0.999454,-0.003016,-0.030267,-0.012875
15.64,0.521374,0.106968,10.522364,-0.131558,0.165647,0.721004,0.999443,-0.003303,-0.030497,-0.013113
15.65,0.532185,-0.008805,10.668561,-0.127605,0.038403,0.868311,0.999435,-0.003016,-0.030677,-0.013371
15.66,0.501032,-0.129697,10.632436,-0.14961,-0.112515,0.83069,0.999434,-0.002018,-0.030728,-0.013525
15.67,0.525102,-0.012006,10.315015,-0.106348,-0.031723,0.515092,0.999437,-0.000455,-0.030667,-0.013599
15.68,0.468538,0.185737,10.009572,-0.147191,0.136189,0.207556,0.99944,0.001021,-0.030532,-0.01368
15.69,0.35539,0.310928,9.715864,-0.242592,0.250672,-0.091613,0.999442,0.001796,-0.030344,-0.013854
15.7,0.42042,0.431052,9.863413,-0.19157,0.38674,0.059658,0.999444,0.001565,-0.030261,-0.013917
15.71,0.41421,0.307186,10.13846,-0.2132,0.29312,0.332404,0.999445,0.000429,-0.030302,-0.013861
15.72,0.391846,0.114345,10.217406,-0.236394,0.129093,0.409318,0.999444,-0.000927,-0.030387,-0.013724
15.73,0.491432,-0.075742,10.552588,-0.151265,-0.03954,0.75045,0.999444,-0.001923,-0.030434,-0.013489
15.74,0.536973,-0.1427,10.620093,-0.105668,-0.108031,0.820856,0.999449,-0.002134,-0.030411,-0.013151
15.75,0.505037,-0.102143,10.412627,-0.121744,-0.089695,0.611583,0.999456,-0.001537,-0.030286,-0.012971
15.76,0.566573,0.150566,10.290443,-0.060378,0.141307,0.493294,0.999462,-0.000551,-0.030179,-0.012863
15.77,0.589455,0.284581,10.064016,-0.02826,0.261822,0.269152,0.999463,0.000276,-0.030128,-0.01289
15.78,0.495387,0.46587,9.86924,-0.121409,0.442016,0.069328,0.999459,0.000475,-0.030224,-0.012969
15.79,0.442707,0.401249,9.887578,-0.175639,0.393482,0.08355,0.999455,-0.00008,-0.030335,-0.012984
15.8,0.330057,0.239667,10.180905,-0.299898,0.252653,0.368835,0.999454,-0.001121,-0.030353,-0.012975
15.81,0.446438,0.060441,10.321201,-0.184904,0.096502,0.516234,0.999454,-0.002049,-0.030329,-0.012964
