Time (s),X,Y,Radius
1.3833333333333333,1333,889,31
1.3833333333333333,1477,851,25
1.3833333333333333,1207,875,25
1.3833333333333333,859,877,25
1.3833333333333333,1603,851,24
1.3833333333333333,1651,883,21
1.3833333333333333,19,899,27
1.4,959,290,47
1.4,211,863,49
1.4,913,877,49
1.4,962,531,16
1.4,973,883,49
1.4,259,889,49
1.4,745,883,49
1.4,1825,889,48
1.4,1057,869,49
1.4,1401,857,47
1.4,697,857,44
1.4,805,889,45
1.4,121,853,39
1.4,415,883,48
1.4,1111,881,39
1.4,1267,863,37
1.4,1753,901,39
1.4,932,35,13
1.4,649,889,43
1.4,1501,899,32
1.4,321,851,24
1.4,987,34,12
1.4,1333,889,31
1.4,1477,851,25
1.4,1207,875,25
1.4,859,877,25
1.4,1603,851,24
1.4,1651,883,21
1.4,19,899,27
1.4166666666666667,959,290,47
1.4166666666666667,211,863,49
1.4166666666666667,115,883,49
1.4166666666666667,913,877,49
1.4166666666666667,962,531,16
1.4166666666666667,973,883,49
1.4166666666666667,745,883,49
1.4166666666666667,1401,857,47
1.4166666666666667,1045,883,49
1.4166666666666667,1780,895,37
1.4166666666666667,697,857,44
1.4166666666666667,805,889,45
1.4166666666666667,415,883,48
1.4166666666666667,1111,881,39
1.4166666666666667,1267,863,37
1.4166666666666667,283,857,29
1.4166666666666667,932,35,13
1.4166666666666667,1855,899,32
1.4166666666666667,649,889,40
1.4166666666666667,1501,899,32
1.4166666666666667,1333,889,31
1.4166666666666667,987,34,12
1.4166666666666667,1477,851,25
1.4166666666666667,1207,875,25
1.4166666666666667,859,877,25
1.4166666666666667,1603,851,24
1.4166666666666667,1717,871,27
1.4166666666666667,1651,883,21
1.4166666666666667,19,899,27
1.4166666666666667,361,851,23
1.4333333333333333,959,290,47
1.4333333333333333,211,863,49
1.4333333333333333,913,877,49
1.4333333333333333,962,531,16
1.4333333333333333,973,883,49
1.4333333333333333,259,889,49
1.4333333333333333,745,883,49
1.4333333333333333,1825,889,48
1.4333333333333333,1057,869,49
1.4333333333333333,1401,857,47
1.4333333333333333,697,857,44
1.4333333333333333,805,889,45
1.4333333333333333,121,853,39
1.4333333333333333,415,883,48
1.4333333333333333,1111,881,39
1.4333333333333333,1267,863,37
1.4333333333333333,1753,901,39
1.4333333333333333,932,35,13
1.4333333333333333,649,889,43
1.4333333333333333,1501,899,32
1.4333333333333333,321,851,24
1.4333333333333333,987,34,12
1.4333333333333333,1333,889,31
1.4333333333333333,1477,851,25
1.4333333333333333,1207,875,25
1.4333333333333333,859,877,25
1.4333333333333333,1603,851,24
1.4333333333333333,1651,883,21
1.4333333333333333,19,899,27
1.45,959,290,47
1.45,211,863,49
1.45,913,877,49
1.45,962,531,16
1.45,973,883,49
1.45,259,889,49
1.45,745,883,49
1.45,1825,889,48
1.45,1057,869,49
1.45,1401,857,47
1.45,697,857,44
1.45,805,889,45
1.45,121,853,39
1.45,415,883,48
1.45,1111,881,39
1.45,1267,863,37
1.45,1753,901,39
1.45,932,35,13
1.45,649,889,43
1.45,1501,899,32
1.45,321,851,24
1.45,987,34,12
1.45,1333,889,31
1.45,1477,851,25
1.45,1207,875,25
1.45,859,877,25
1.45,1603,851,24
1.45,1651,883,21
1.45,19,899,27
1.4666666666666666,959,290,47
1.4666666666666666,211,863,49
1.4666666666666666,115,883,49
1.4666666666666666,913,877,49
1.4666666666666666,962,531,16
1.4666666666666666,973,883,49
1.4666666666666666,745,883,49
1.4666666666666666,1401,857,47
1.4666666666666666,1045,883,49
1.4666666666666666,1780,895,37
1.4666666666666666,697,857,44
1.4666666666666666,805,889,45
1.4666666666666666,415,883,48
1.4666666666666666,1111,881,39
1.4666666666666666,1267,863,37
1.4666666666666666,283,857,29
1.4666666666666666,932,35,13
1.4666666666666666,1855,899,32
1.4666666666666666,649,889,40
1.4666666666666666,1501,899,32
1.4666666666666666,1333,889,31
1.4666666666666666,987,34,12
1.4666666666666666,1477,851,25
1.4666666666666666,1207,875,25
1.4666666666666666,859,877,25
1.4666666666666666,1603,851,24
1.4666666666666666,1717,871,27
1.4666666666666666,1651,883,21
1.4666666666666666,19,899,27
1.4666666666666666,361,851,23
1.4833333333333334,959,290,47
1.4833333333333334,211,863,49
1.4833333333333334,913,877,49
1.4833333333333334,962,531,16
1.4833333333333334,973,883,49
1.4833333333333334,259,889,49
1.4833333333333334,745,883,49
1.4833333333333334,1825,889,48
1.4833333333333334,1057,869,49
1.4833333333333334,1401,857,47
1.4833333333333334,697,857,44
1.4833333333333334,805,889,45
1.4833333333333334,121,853,39
1.4833333333333334,415,883,48
1.4833333333333334,1111,881,39
1.4833333333333334,1267,863,37
1.4833333333333334,1753,901,39
1.4833333333333334,932,35,13
1.4833333333333334,649,889,43
1.4833333333333334,1501,899,32
1.4833333333333334,321,851,24
1.4833333333333334,987,34,12
1.4833333333333334,1333,889,31
1.4833333333333334,1477,851,25
1.4833333333333334,1207,875,25
1.4833333333333334,859,877,25
1.4833333333333334,1603,851,24
1.4833333333333334,1651,883,21
1.4833333333333334,19,899,27
1.5,959,290,47
1.5,211,863,49
1.5,913,877,49
1.5,962,531,16
1.5,973,883,49
1.5,259,889,49
1.5,745,883,49
1.5,1825,889,48
1.5,1057,869,49
1.5,1401,857,47
1.5,697,857,44
1.5,805,889,45
1.5,121,853,39
1.5,415,883,48
1.5,1111,881,39
1.5,1267,863,37
1.5,1753,901,39
1.5,932,35,13
1.5,649,889,43
1.5,1501,899,32
1.5,321,851,24
1.5,987,34,12
1.5,1333,889,31
1.5,1477,851,25
1.5,1207,875,25
1.5,859,877,25
1.5,1603,851,24
1.5,1651,883,21
1.5,19,899,27
1.5166666666666666,959,290,47
1.5166666666666666,211,863,49
1.5166666666666666,115,883,49
1.5166666666666666,913,877,49
1.5166666666666666,962,531,16
1.5166666666666666,973,883,49
1.5166666666666666,745,883,49
1.5166666666666666,1401,857,47
1.5166666666666666,1045,883,49
1.5166666666666666,1780,895,37
1.5166666666666666,697,857,44
1.5166666666666666,805,889,45
1.5166666666666666,415,883,48
1.5166666666666666,1111,881,39
1.5166666666666666,1267,863,37
1.5166666666666666,283,857,29
1.5166666666666666,932,35,13
1.5166666666666666,1855,899,32
1.5166666666666666,649,889,40
1.5166666666666666,1501,899,32
1.5166666666666666,1333,889,31
1.5166666666666666,987,34,12
1.5166666666666666,1477,851,25
1.5166666666666666,1207,875,25
1.5166666666666666,859,877,25
1.5166666666666666,1603,851,24
1.5166666666666666,1717,871,27
1.5166666666666666,1651,883,21
1.5166666666666666,19,899,27
1.5166666666666666,361,851,23
1.5333333333333334,959,290,47
1.5333333333333334,211,863,49
1.5333333333333334,913,877,49
1.5333333333333334,962,531,16
1.5333333333333334,973,883,49
1.5333333333333334,259,889,49
1.5333333333333334,745,883,49
1.5333333333333334,1825,889,48
1.5333333333333334,1057,869,49
1.5333333333333334,1401,857,47
1.5333333333333334,697,857,44
1.5333333333333334,805,889,45
1.5333333333333334,121,853,39
1.5333333333333334,415,883,48
1.5333333333333334,1111,881,39
1.5333333333333334,1267,863,37
1.5333333333333334,1753,901,39
1.5333333333333334,932,35,13
1.5333333333333334,649,889,43
1.5333333333333334,1501,899,32
1.5333333333333334,321,851,24
1.5333333333333334,987,34,12
1.5333333333333334,1333,889,31
1.5333333333333334,1477,851,25
1.5333333333333334,1207,875,25
1.5333333333333334,859,877,25
1.5333333333333334,1603,851,24
1.5333333333333334,1651,883,21
1.5333333333333334,19,899,27
1.55,959,290,47
1.55,211,863,49
1.55,913,877,49
1.55,962,531,16
1.55,973,883,49
1.55,259,889,49
1.55,745,883,49
1.55,1825,889,48
1.55,1057,869,49
1.55,1401,857,47
1.55,697,857,44
1.55,805,889,45
1.55,121,853,39
1.55,415,883,48
1.55,1111,881,39
1.55,1267,863,37
1.55,1753,901,39
1.55,932,35,13
1.55,649,889,43
1.55,1501,899,32
1.55,321,851,24
1.55,987,34,12
1.55,1333,889,31
1.55,1477,851,25
1.55,1207,875,25
1.55,859,877,25
1.55,1603,851,24
1.55,1651,883,21
1.55,19,899,27
1.5666666666666667,959,290,47
1.5666666666666667,211,863,49
1.5666666666666667,115,883,49
1.5666666666666667,913,877,49
1.5666666666666667,962,531,16
1.5666666666666667,973,883,49
1.5666666666666667,745,883,49
1.5666666666666667,1401,857,47
1.5666666666666667,1045,883,49
1.5666666666666667,1780,895,37
1.5666666666666667,697,857,44
1.5666666666666667,805,889,45
1.5666666666666667,415,883,48
1.5666666666666667,1111,881,39
1.5666666666666667,1267,863,37
1.5666666666666667,283,857,29
1.5666666666666667,932,35,13
1.5666666666666667,1855,899,32
1.5666666666666667,649,889,40
1.5666666666666667,1501,899,32
1.5666666666666667,1333,889,31
1.5666666666666667,987,34,12
1.5666666666666667,1477,851,25
1.5666666666666667,1207,875,25
1.5666666666666667,859,877,25
1.5666666666666667,1603,851,24
1.5666666666666667,1717,871,27
1.5666666666666667,1651,883,21
1.5666666666666667,19,899,27
1.5666666666666667,361,851,23
1.5833333333333333,959,290,47
1.5833333333333333,211,863,49
1.5833333333333333,913,877,49
1.5833333333333333,962,531,16
1.5833333333333333,973,883,49
1.5833333333333333,259,889,49
1.5833333333333333,745,883,49
1.5833333333333333,1825,889,48
1.5833333333333333,1057,869,49
1.5833333333333333,1401,857,47
1.5833333333333333,697,857,44
1.5833333333333333,805,889,45
1.5833333333333333,121,853,39
1.5833333333333333,415,883,48
1.5833333333333333,1111,881,39
1.5833333333333333,1267,863,37
1.5833333333333333,1753,901,39
1.5833333333333333,932,35,13
1.5833333333333333,649,889,43
1.5833333333333333,1501,899,32
1.5833333333333333,321,851,24
1.5833333333333333,987,34,12
1.5833333333333333,1333,889,31
1.5833333333333333,1477,851,25
1.5833333333333333,1207,875,25
1.5833333333333333,859,877,25
1.5833333333333333,1603,851,24
1.5833333333333333,1651,883,21
1.5833333333333333,19,899,27
1.6,959,290,47
1.6,211,863,49
1.6,913,877,49
1.6,962,531,16
1.6,973,883,49
1.6,259,889,49
1.6,745,883,49
1.6,1825,889,48
1.6,1057,869,49
1.6,1401,857,47
1.6,697,857,44
1.6,805,889,45
1.6,121,853,39
1.6,415,883,48
1.6,1111,881,39
1.6,1267,863,37
1.6,1753,901,39
1.6,932,35,13
1.6,649,889,43
1.6,1501,899,32
1.6,321,851,24
1.6,987,34,12
1.6,1333,889,31
1.6,1477,851,25
1.6,1207,875,25
1.6,859,877,25
1.6,1603,851,24
1.6,1651,883,21
1.6,19,899,27
1.6166666666666667,959,290,47
1.6166666666666667,211,863,49
1.6166666666666667,115,883,49
1.6166666666666667,913,877,49
1.6166666666666667,962,531,16
1.6166666666666667,973,883,49
1.6166666666666667,745,883,49
1.6166666666666667,1401,857,47
1.6166666666666667,1045,883,49
1.6166666666666667,1780,895,37
1.6166666666666667,697,857,44
1.6166666666666667,805,889,45
1.6166666666666667,415,883,48
1.6166666666666667,1111,881,39
1.6166666666666667,1267,863,37
1.6166666666666667,283,857,29
1.6166666666666667,932,35,13
1.6166666666666667,1855,899,32
1.6166666666666667,649,889,40
1.6166666666666667,1501,899,32
1.6166666666666667,1333,889,31
1.6166666666666667,987,34,12
1.6166666666666667,1477,851,25
1.6166666666666667,1207,875,25
1.6166666666666667,859,877,25
1.6166666666666667,1603,851,24
1.6166666666666667,1717,871,27
1.6166666666666667,1651,883,21
1.6166666666666667,19,899,27
1.6166666666666667,361,851,23
1.6333333333333333,959,290,47
1.6333333333333333,211,863,49
1.6333333333333333,913,877,49
1.6333333333333333,962,531,16
1.6333333333333333,973,883,49
1.6333333333333333,259,889,49
1.6333333333333333,745,883,49
1.6333333333333333,1825,889,48
1.6333333333333333,1057,869,49
1.6333333333333333,1401,857,47
1.6333333333333333,697,857,44
1.6333333333333333,805,889,45
1.6333333333333333,121,853,39
1.6333333333333333,415,883,48
1.6333333333333333,1111,881,39
1.6333333333333333,1267,863,37
